#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|322|2|lacnic|MX|isp|0.62
16735|10|2|lacnic|BR|isp|20.00
262983|21|9|lacnic|BR|none|42.86
28571|11|1|lacnic|BR|education|9.09
52888|7|4|lacnic|BR|government|57.14
11284|3|1|lacnic|BR|hosting|33.33
11830|34|24|lacnic|CR|isp|70.59
6147|110|1|lacnic|PE|isp|0.91
27678|5|5|lacnic|CL|hosting|100.00
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|2|2|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52375|1|1|lacnic|AR|isp|100.00
52404|1|1|lacnic|AR|isp|100.00
52500|1|1|lacnic|AR|isp|100.00
11815|2|2|lacnic|AR|isp|100.00
3816|23|16|lacnic|CO|isp|69.57
9201|11|11|ripencc|SE|business|100.00
12779|3|2|ripencc|IT|hosting|66.67
8881|147|147|ripencc|DE|isp|100.00
513|2|2|ripencc|CH|education|100.00
2107|2|2|ripencc|SI|education|100.00
25192|5|4|ripencc|CZ|hosting|80.00
8895|4|4|ripencc|SA|education|100.00
15879|8|8|ripencc|NL|isp|100.00
12374|2|1|ripencc|DE|hosting|50.00
8520|4|1|ripencc|DE|hosting|25.00
12355|10|2|ripencc|DE|isp|20.00
8280|2|2|ripencc|GR|hosting|100.00
2860|3|3|ripencc|PT|isp|100.00
21221|2|2|ripencc|NL|isp|100.00
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
31400|13|13|ripencc|DE|hosting|100.00
1921|11|6|ripencc|AT|isp|54.55
719|4|1|ripencc|EU|isp|25.00
9044|5|3|ripencc|CH|hosting|60.00
39386|1|1|ripencc|SA|hosting|100.00
25542|3|1|ripencc|NL|none|33.33
30870|6|6|ripencc|NL|hosting|100.00
8414|2|1|ripencc|GR|business|50.00
23352|19|7|arin|US|hosting|36.84
13331|13|2|arin|US|hosting|15.38
32181|5|1|arin|US|hosting|20.00
101|4|3|arin|US|education|75.00
14|1|1|arin|US|education|100.00
6062|1|1|arin|US|isp|100.00
3356|69|44|arin|US|isp|63.77
27205|1|1|arin|US|business|100.00
11985|8|4|arin|US|government|50.00
210|3|2|arin|US|education|66.67
13895|1|1|arin|CA|isp|100.00
16787|11|6|arin|US|isp|54.55
36666|2|1|arin|CA|hosting|50.00
3923|1|1|arin|US|government|100.00
20473|111|5|arin|US|hosting|4.50
29488|1|1|ripencc|DE|hosting|100.00
8851|3|2|ripencc|GB|hosting|66.67
43009|1|1|ripencc|HR|hosting|100.00
60781|44|3|ripencc|NL|hosting|6.82
21385|1|1|ripencc|DE|hosting|100.00
395592|2|2|arin|US|hosting|100.00
29518|5|5|ripencc|SE|isp|100.00
28855|3|3|ripencc|FR|hosting|100.00
31122|6|2|ripencc|IE|isp|33.33
28716|3|3|ripencc|IT|hosting|100.00
33915|11|1|ripencc|NL|isp|9.09
7660|2|2|apnic|JP|hosting|100.00
2500|1|1|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
18259|7|2|apnic|JP|business|28.57
20940|603|564|ripencc|EU|hosting|93.53
23911|2|2|apnic|CN|education|100.00
1237|3|3|apnic|KR|education|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|4|4|apnic|JP|education|100.00
4678|1|1|apnic|JP|business|100.00
132482|1|1|apnic|TH|isp|100.00
37932|1|1|apnic|TH|isp|100.00
136624|1|1|apnic|TH|education|100.00
9595|4|4|apnic|JP|business|100.00
293|2|2|arin|US|business|100.00
44444|3|2|ripencc|EU|hosting|66.67
31383|1|1|ripencc|NL|hosting|100.00
271|20|10|arin|CA|education|50.00
8111|3|3|arin|CA|education|100.00
2607|1|1|ripencc|SK|education|100.00
24725|3|1|ripencc|UA|hosting|33.33
27435|42|5|arin|US|hosting|11.90
34164|88|86|ripencc|GB|hosting|97.73
8365|2|2|ripencc|DE|hosting|100.00
5610|4|4|ripencc|CZ|isp|100.00
30844|9|6|ripencc|GB|isp|66.67
35994|161|157|arin|US|hosting|97.52
3908|2|2|arin|US|isp|100.00
23889|3|1|afrinic|MU|isp|33.33
6083|1|1|afrinic|ZA|hosting|100.00
36992|343|47|afrinic|EG|isp|13.70
6453|21|19|arin|US|isp|90.48
5438|3|1|ripencc|TN|isp|33.33
17025|4|1|arin|US|isp|25.00
26762|2|1|arin|US|business|50.00
10310|28|26|arin|US|hosting|92.86
328501|1|1|afrinic|ZA|business|100.00
37520|3|2|afrinic|ZA|education|66.67
2635|39|4|arin|US|hosting|10.26
4802|6|1|apnic|AU|hosting|16.67
17940|1|1|apnic|JP|isp|100.00
7545|258|256|apnic|AU|isp|99.22
23563|16|16|apnic|KR|isp|100.00
9924|6|3|apnic|TW|isp|50.00
4780|5|1|apnic|TW|isp|20.00
20130|3|3|arin|US|education|100.00
57|2|2|arin|US|education|100.00
4557|4|3|arin|US|education|75.00
302|2|2|arin|US|education|100.00
3676|2|2|arin|US|education|100.00
22742|3|3|arin|US|education|100.00
14041|2|2|arin|US|education|100.00
10578|7|2|arin|US|education|28.57
10886|4|1|arin|US|education|25.00
7175|8|3|apnic|AU|business|37.50
198362|2|2|ripencc|GB|hosting|100.00
397787|1|1|arin|US|isp|100.00
27446|1|1|arin|US|isp|100.00
21928|194|1|arin|US|isp|0.52
12222|238|231|arin|US|hosting|97.06
22394|735|666|arin|US|isp|90.61
6167|15|6|arin|US|isp|40.00
14589|3|3|arin|US|hosting|100.00
195|2|2|arin|US|education|100.00
6596|1|1|arin|US|hosting|100.00
20205|1|1|arin|US|isp|100.00
30513|1|1|arin|US|hosting|100.00
14778|18|1|arin|US|business|5.56
2495|2|2|arin|US|education|100.00
174|586|586|arin|US|isp|100.00
12620|1|1|ripencc|CH|isp|100.00
29452|1|1|ripencc|GB|hosting|100.00
20746|7|1|ripencc|IT|hosting|14.29
6775|4|1|ripencc|CH|hosting|25.00
206557|1|1|ripencc|NO|isp|100.00
209453|6|3|ripencc|FR|hosting|50.00
12570|4|4|ripencc|CZ|isp|100.00
8412|2|2|ripencc|AT|isp|100.00
199284|3|2|ripencc|DE|isp|66.67
15725|1|1|ripencc|DE|hosting|100.00
29527|1|1|ripencc|GB|hosting|100.00
29636|1|1|ripencc|IE|hosting|100.00
39832|5|1|ripencc|NO|hosting|20.00
2857|1|1|ripencc|DE|education|100.00
8426|16|16|ripencc|GB|hosting|100.00
8551|6|2|ripencc|IL|isp|33.33
8569|1|1|ripencc|DE|business|100.00
39290|2|2|ripencc|DE|business|100.00
31333|1|1|ripencc|DE|hosting|100.00
28824|2|1|ripencc|NO|hosting|50.00
33438|38|1|arin|US|hosting|2.63
20446|5|5|arin|US|business|100.00
2381|4|4|arin|US|education|100.00
397197|18|18|arin|US|business|100.00
396566|6|6|arin|US|business|100.00
396551|4|4|arin|US|none|100.00
396559|10|10|arin|US|hosting|100.00
40717|5|5|arin|US|none|100.00
12041|226|226|arin|US|business|100.00
394353|9|3|arin|US|hosting|33.33
20144|6|2|arin|US|hosting|33.33
40490|2|1|arin|US|hosting|50.00
27544|3|3|arin|US|none|100.00
396549|3|3|arin|US|none|100.00
33517|46|14|arin|US|hosting|30.43
15135|24|8|arin|US|none|33.33
396546|1|1|arin|US|none|100.00
396570|1|1|arin|US|none|100.00
26415|11|10|arin|US|isp|90.91
397198|2|2|arin|US|none|100.00
29802|41|7|arin|US|hosting|17.07
16509|1230|490|arin|US|hosting|39.84
8103|27|5|arin|US|government|18.52
9009|200|121|ripencc|GB|hosting|60.50
14877|7|2|arin|US|isp|28.57
7046|28|1|arin|US|isp|3.57
18530|1|1|arin|US|hosting|100.00
852|58|11|arin|CA|isp|18.97
1798|3|3|arin|US|government|100.00
6621|45|18|arin|US|isp|40.00
22693|1|1|arin|US|education|100.00
5050|3|3|arin|US|education|100.00
559|12|12|ripencc|EU|hosting|100.00
1853|2|1|ripencc|AT|education|50.00
47697|1|1|ripencc|BG|hosting|100.00
20609|3|3|ripencc|CZ|isp|100.00
42385|23|12|ripencc|RU|isp|52.17
202886|1|1|ripencc|FR|business|100.00
202739|1|1|ripencc|DE|business|100.00
50004|1|1|ripencc|UA|isp|100.00
201612|2|2|ripencc|AT|hosting|100.00
41038|3|3|ripencc|NL|hosting|100.00
47251|1|1|ripencc|AT|business|100.00
48882|2|2|ripencc|UA|isp|100.00
49745|7|3|ripencc|DE|business|42.86
12731|4|2|ripencc|DE|hosting|50.00
31079|1|1|ripencc|NL|isp|100.00
206613|1|1|ripencc|CZ|business|100.00
206373|1|1|ripencc|PL|business|100.00
206186|1|1|ripencc|PL|isp|100.00
206155|1|1|ripencc|FR|business|100.00
5413|5|5|ripencc|GB|business|100.00
