#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
7660|5|1|apnic|JP|hosting|20.00
7530|2|2|apnic|JP|hosting|100.00
1659|1|1|apnic|TW|education|100.00
2514|4|4|apnic|JP|isp|100.00
9607|1|1|apnic|JP|hosting|100.00
7682|1|1|apnic|JP|isp|100.00
9595|1|1|apnic|JP|business|100.00
271|11|6|arin|CA|education|54.55
12008|71|7|arin|US|hosting|9.86
35994|94|93|arin|US|hosting|98.94
278|10|1|lacnic|MX|education|10.00
27510|1|1|arin|US|business|100.00
3561|8|1|arin|US|isp|12.50
14041|1|1|arin|US|education|100.00
14325|4|4|arin|US|isp|100.00
20080|2|1|None|None|education|50.00
54728|2|2|arin|US|none|100.00
302|2|2|arin|US|education|100.00
3807|2|1|arin|US|education|50.00
198362|2|1|ripencc|GB|hosting|50.00
62626|1|1|arin|US|none|100.00
33517|21|1|arin|US|hosting|4.76
36616|1|1|arin|US|none|100.00
36619|3|3|arin|US|none|100.00
36625|3|3|arin|US|none|100.00
36631|2|2|arin|US|none|100.00
36623|6|6|arin|US|none|100.00
36630|1|1|arin|US|none|100.00
36626|1|1|arin|US|none|100.00
36617|2|2|arin|US|none|100.00
36620|1|1|arin|US|none|100.00
36618|2|2|arin|US|none|100.00
36627|1|1|arin|US|none|100.00
36624|1|1|arin|US|none|100.00
36629|1|1|arin|US|none|100.00
36628|2|2|arin|US|none|100.00
36621|1|1|arin|US|none|100.00
36632|2|2|arin|US|none|100.00
62604|2|1|arin|US|none|50.00
18531|1|1|arin|US|isp|100.00
852|18|16|arin|CA|isp|88.89
62957|1|1|arin|US|isp|100.00
20940|191|169|ripencc|EU|hosting|88.48
34164|37|37|ripencc|GB|hosting|100.00
6453|14|14|arin|US|isp|100.00
22693|1|1|arin|US|education|100.00
5050|1|1|arin|US|education|100.00
680|6|6|ripencc|DE|education|100.00
5431|1|1|ripencc|RU|none|100.00
20676|4|4|ripencc|DE|isp|100.00
2072|1|1|ripencc|EU|education|100.00
42909|2|2|ripencc|GB|hosting|100.00
