#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
17479|1|1|apnic|TH|education|100.00
2560|1|1|arin|US|none|100.00
278|1|1|lacnic|MX|education|100.00
14325|3|3|arin|US|isp|100.00
36616|1|1|arin|US|none|100.00
36631|1|1|arin|US|none|100.00
36629|1|1|arin|US|none|100.00
10578|1|1|arin|US|education|100.00
6621|5|2|arin|US|isp|40.00
2895|1|1|ripencc|EU|isp|100.00
28748|1|1|ripencc|DE|isp|100.00
2072|1|1|ripencc|EU|education|100.00
200070|1|1|ripencc|CZ|hosting|100.00
6736|4|1|ripencc|IR|education|25.00
1132|1|1|ripencc|EU|none|100.00
24629|1|1|ripencc|SI|hosting|100.00
198595|1|1|ripencc|PL|hosting|100.00
1921|2|2|ripencc|AT|isp|100.00
196960|1|1|ripencc|CH|none|100.00
41700|1|1|ripencc|DE|business|100.00
50607|2|2|ripencc|PL|isp|100.00
199215|1|1|ripencc|SE|business|100.00
196957|1|1|ripencc|UA|isp|100.00
43516|1|1|ripencc|NO|business|100.00
51816|1|1|ripencc|SI|business|100.00
199118|1|1|ripencc|DE|hosting|100.00
49342|1|1|ripencc|RU|isp|100.00
34290|1|1|ripencc|CH|business|100.00
51944|2|2|ripencc|PL|isp|100.00
56953|1|1|ripencc|NL|business|100.00
39879|1|1|ripencc|AT|business|100.00
198476|1|1|ripencc|SE|business|100.00
42034|1|1|ripencc|DE|hosting|100.00
198494|1|1|ripencc|CZ|business|100.00
198235|1|1|ripencc|PL|isp|100.00
13189|1|1|ripencc|SE|isp|100.00
12945|1|1|ripencc|NL|business|100.00
203319|3|3|ripencc|NL|none|100.00
52016|1|1|ripencc|RU|business|100.00
35393|2|2|ripencc|FR|hosting|100.00
20712|1|1|ripencc|GB|isp|100.00
20766|1|1|ripencc|FR|hosting|100.00
3277|1|1|ripencc|RU|none|100.00
21233|1|1|ripencc|GB|hosting|100.00
3758|22|22|apnic|SG|isp|100.00
4796|2|1|apnic|ID|education|50.00
9735|2|2|apnic|HK|hosting|100.00
45292|1|1|apnic|ID|none|100.00
55857|1|1|apnic|NZ|business|100.00
133882|2|2|apnic|SG|none|100.00
45899|20|2|apnic|VN|isp|10.00
14868|1|1|lacnic|BR|isp|100.00
22548|1|1|lacnic|BR|hosting|100.00
8895|1|1|ripencc|SA|education|100.00
2860|3|3|ripencc|PT|isp|100.00
8881|7|7|ripencc|DE|isp|100.00
12611|1|1|ripencc|DE|isp|100.00
13895|1|1|arin|CA|isp|100.00
2576|9|9|arin|US|government|100.00
12046|1|1|ripencc|EU|business|100.00
31479|4|4|ripencc|ES|business|100.00
37045|1|1|afrinic|TZ|hosting|100.00
12222|16|16|arin|US|hosting|100.00
22394|189|182|arin|US|isp|96.30
29169|4|1|ripencc|FR|hosting|25.00
8551|1|1|ripencc|IL|isp|100.00
39290|1|1|ripencc|DE|business|100.00
17501|1|1|apnic|NP|isp|100.00
45769|7|4|apnic|IN|isp|57.14
135340|1|1|apnic|US|none|100.00
38719|4|1|apnic|AU|hosting|25.00
45638|1|1|apnic|AU|hosting|100.00
134090|2|2|apnic|AU|isp|100.00
13335|23|7|arin|US|hosting|30.43
55666|3|2|apnic|ID|hosting|66.67
38809|6|1|apnic|AU|hosting|16.67
17726|1|1|apnic|KH|isp|100.00
24186|2|2|apnic|IN|isp|100.00
133930|1|1|apnic|AU|business|100.00
23838|5|5|apnic|NZ|hosting|100.00
9902|7|1|apnic|KH|isp|14.29
133072|1|1|apnic|AU|none|100.00
49544|6|1|ripencc|NL|hosting|16.67
38819|4|4|apnic|HK|isp|100.00
24466|2|2|apnic|NZ|hosting|100.00
24521|6|6|apnic|ID|isp|100.00
