#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
11172|3853|1506|lacnic|MX|isp|39.09
28544|2|1|lacnic|MX|isp|50.00
22908|5|5|lacnic|MX|hosting|100.00
22011|4|1|lacnic|MX|hosting|25.00
16735|22|14|lacnic|BR|isp|63.64
28292|5|4|lacnic|BR|isp|80.00
11284|3|1|lacnic|BR|hosting|33.33
6147|91|14|lacnic|PE|isp|15.38
27678|6|6|lacnic|CL|hosting|100.00
3356|76|34|arin|US|isp|44.74
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|2|2|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52404|1|1|lacnic|AR|isp|100.00
52500|1|1|lacnic|AR|isp|100.00
263779|2|1|lacnic|CR|education|50.00
11815|1|1|lacnic|AR|isp|100.00
9201|11|11|ripencc|SE|business|100.00
25538|1|1|ripencc|DE|hosting|100.00
12779|4|3|ripencc|IT|hosting|75.00
8881|303|303|ripencc|DE|isp|100.00
8469|2|1|ripencc|DE|hosting|50.00
513|2|2|ripencc|CH|education|100.00
2107|2|2|ripencc|SI|education|100.00
25192|5|1|ripencc|CZ|hosting|20.00
8895|4|4|ripencc|SA|education|100.00
12374|2|1|ripencc|DE|hosting|50.00
8520|4|1|ripencc|DE|hosting|25.00
12355|10|2|ripencc|DE|isp|20.00
2586|2|2|ripencc|EE|isp|100.00
8280|14|14|ripencc|GR|hosting|100.00
39790|1|1|ripencc|CZ|hosting|100.00
21221|2|1|ripencc|NL|isp|50.00
8897|1|1|ripencc|GB|none|100.00
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
9044|5|3|ripencc|CH|hosting|60.00
39386|1|1|ripencc|SA|hosting|100.00
30870|4|4|ripencc|NL|hosting|100.00
23352|21|1|arin|US|hosting|4.76
13331|13|1|arin|US|hosting|7.69
101|5|4|arin|US|education|80.00
10464|1|1|arin|US|none|100.00
54519|1|1|arin|US|hosting|100.00
14|1|1|arin|US|education|100.00
4046|5|1|arin|US|government|20.00
27564|1|1|arin|US|business|100.00
13768|25|12|arin|CA|hosting|48.00
13895|2|2|arin|CA|isp|100.00
16787|13|7|arin|US|isp|53.85
2044|2|2|arin|US|hosting|100.00
12025|254|47|arin|US|hosting|18.50
3923|1|1|arin|US|government|100.00
20473|367|14|arin|US|hosting|3.81
29488|1|1|ripencc|DE|hosting|100.00
34081|4|1|ripencc|IT|hosting|25.00
8851|5|4|ripencc|GB|hosting|80.00
29134|3|3|ripencc|CZ|hosting|100.00
16004|1|1|ripencc|IT|isp|100.00
8262|1|1|ripencc|BG|hosting|100.00
60781|137|103|ripencc|NL|hosting|75.18
21385|1|1|ripencc|DE|hosting|100.00
395592|2|1|arin|US|hosting|50.00
29518|5|5|ripencc|SE|isp|100.00
31122|6|2|ripencc|IE|isp|33.33
28716|3|2|ripencc|IT|hosting|66.67
33915|19|1|ripencc|NL|isp|5.26
7660|2|2|apnic|JP|hosting|100.00
2500|1|1|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
18259|4|1|apnic|JP|business|25.00
20940|750|592|ripencc|NL|hosting|78.93
4538|7|3|apnic|CN|education|42.86
23911|2|2|apnic|CN|education|100.00
2518|2|2|apnic|JP|isp|100.00
9916|3|1|apnic|TW|education|33.33
9318|3|3|apnic|KR|isp|100.00
1237|3|3|apnic|KR|education|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|2|2|apnic|JP|education|100.00
4694|7|4|apnic|JP|hosting|57.14
7671|2|1|apnic|JP|hosting|50.00
9607|2|2|apnic|JP|hosting|100.00
2527|8|2|apnic|JP|isp|25.00
4762|2|1|apnic|TH|business|50.00
23687|1|1|apnic|TH|business|100.00
138685|4|1|apnic|TH|education|25.00
135528|1|1|apnic|TH|business|100.00
17479|1|1|apnic|TH|education|100.00
4621|2|2|apnic|TH|isp|100.00
9562|1|1|apnic|TH|business|100.00
132879|1|1|apnic|TH|isp|100.00
37932|2|1|apnic|TH|isp|50.00
9595|4|4|apnic|JP|business|100.00
293|3|3|arin|US|business|100.00
44444|3|2|ripencc|GB|hosting|66.67
31383|1|1|ripencc|NL|hosting|100.00
271|20|14|arin|CA|education|70.00
8111|3|3|arin|CA|education|100.00
2607|1|1|ripencc|SK|education|100.00
28788|3|2|ripencc|NL|hosting|66.67
24725|4|1|ripencc|UA|hosting|25.00
3727|1|1|arin|US|business|100.00
21778|1|1|arin|US|business|100.00
34164|83|82|ripencc|NL|hosting|98.80
8365|3|3|ripencc|DE|hosting|100.00
16276|7|1|ripencc|FR|hosting|14.29
5610|4|4|ripencc|CZ|isp|100.00
30844|11|1|ripencc|GB|isp|9.09
6713|4|4|afrinic|MA|isp|100.00
6083|1|1|afrinic|ZA|hosting|100.00
17025|3|1|arin|US|isp|33.33
26762|6|6|arin|US|business|100.00
10310|29|29|arin|US|hosting|100.00
328325|1|1|afrinic|TZ|isp|100.00
2635|39|2|arin|US|hosting|5.13
328209|1|1|afrinic|ZA|hosting|100.00
9500|3|3|apnic|NZ|isp|100.00
132040|21|1|apnic|NZ|isp|4.76
7545|505|2|apnic|AU|isp|0.40
7713|178|175|apnic|ID|isp|98.31
2506|1|1|apnic|JP|business|100.00
23836|1|1|apnic|JP|isp|100.00
17940|1|1|apnic|JP|isp|100.00
9924|10|5|apnic|TW|isp|50.00
20130|3|3|arin|US|education|100.00
57|2|2|arin|US|education|100.00
4557|5|3|arin|US|education|60.00
302|2|2|arin|US|education|100.00
396955|8|7|arin|US|education|87.50
3676|2|1|arin|US|education|50.00
22742|3|2|arin|US|education|66.67
14041|3|2|arin|US|education|66.67
10578|7|1|arin|US|education|14.29
10886|4|1|arin|US|education|25.00
6939|25|23|arin|US|isp|92.00
271915|4|1|lacnic|CL|business|25.00
198362|1|1|None|None|hosting|100.00
55243|3|3|arin|US|business|100.00
397787|2|1|arin|US|isp|50.00
47787|35|18|ripencc|US|isp|51.43
27446|1|1|arin|US|isp|100.00
7046|39|2|arin|US|isp|5.13
21928|234|3|arin|US|isp|1.28
12222|192|186|arin|US|hosting|96.88
35994|139|127|arin|US|hosting|91.37
22394|160|83|arin|US|isp|51.88
6167|708|12|arin|US|isp|1.69
195|2|2|arin|US|education|100.00
6596|1|1|arin|US|hosting|100.00
30513|1|1|arin|US|hosting|100.00
2495|2|2|arin|US|education|100.00
174|658|361|arin|US|isp|54.86
3216|4|4|ripencc|RU|isp|100.00
112|2|1|arin|US|hosting|50.00
13285|4|4|ripencc|GB|isp|100.00
12620|1|1|ripencc|CH|isp|100.00
29452|1|1|ripencc|GB|hosting|100.00
20746|7|1|ripencc|IT|hosting|14.29
206557|1|1|ripencc|NO|isp|100.00
20640|1|1|ripencc|DE|hosting|100.00
29169|2|1|ripencc|FR|hosting|50.00
209453|9|3|ripencc|FR|hosting|33.33
12570|3|3|ripencc|CZ|isp|100.00
8412|37|1|ripencc|AT|isp|2.70
15725|1|1|ripencc|DE|hosting|100.00
29527|1|1|ripencc|GB|hosting|100.00
29636|1|1|ripencc|GB|hosting|100.00
39832|4|2|ripencc|NO|hosting|50.00
15435|3|3|ripencc|NL|isp|100.00
8426|22|20|ripencc|GB|hosting|90.91
25058|1|1|ripencc|DE|hosting|100.00
3758|32|16|apnic|SG|isp|50.00
8226|1|1|ripencc|AM|hosting|100.00
8569|2|2|ripencc|DE|business|100.00
39290|2|2|ripencc|DE|business|100.00
5606|6|6|ripencc|RO|hosting|100.00
28824|1|1|ripencc|NO|hosting|100.00
207564|1|1|ripencc|NO|none|100.00
2116|13|12|ripencc|NO|isp|92.31
20446|9|9|arin|US|business|100.00
2381|3|3|arin|US|education|100.00
16509|2172|1538|arin|US|hosting|70.81
10515|5|5|arin|US|none|100.00
396549|8|8|arin|US|none|100.00
21313|9|9|ripencc|US|none|100.00
396566|15|15|arin|US|business|100.00
396559|6|6|arin|US|hosting|100.00
397198|14|14|arin|US|none|100.00
12041|220|220|arin|US|business|100.00
394353|10|4|arin|US|hosting|40.00
40490|2|1|arin|US|hosting|50.00
33517|12|2|arin|US|hosting|16.67
15135|3|3|arin|US|none|100.00
55195|16|3|arin|CA|isp|18.75
394018|1|1|arin|US|business|100.00
396600|4|4|arin|US|none|100.00
397203|4|4|arin|US|none|100.00
26415|10|10|arin|US|isp|100.00
64213|1|1|arin|US|isp|100.00
8103|26|5|arin|US|government|19.23
9009|263|82|ripencc|GB|hosting|31.18
398355|7|7|arin|US|business|100.00
14877|7|5|arin|US|isp|71.43
25829|1|1|arin|US|government|100.00
19231|1|1|arin|US|business|100.00
20381|4|1|arin|US|business|25.00
852|91|18|arin|CA|isp|19.78
22773|1262|1240|arin|US|isp|98.26
46375|2|2|arin|US|isp|100.00
6621|65|37|arin|US|isp|56.92
5050|3|3|arin|US|education|100.00
1103|2|2|ripencc|NL|education|100.00
559|11|11|ripencc|CH|hosting|100.00
1853|2|1|ripencc|AT|education|50.00
3209|170|14|ripencc|DE|isp|8.24
3320|31|8|ripencc|DE|isp|25.81
54040|2|1|arin|US|business|50.00
16260|1|1|ripencc|GB|hosting|100.00
20609|4|2|ripencc|CZ|isp|50.00
206725|1|1|ripencc|NO|business|100.00
42385|22|11|ripencc|RU|isp|50.00
202886|1|1|ripencc|FR|business|100.00
209616|1|1|ripencc|DK|none|100.00
43832|9|5|ripencc|RU|isp|55.56
204188|3|1|ripencc|DE|business|33.33
202739|1|1|ripencc|DE|business|100.00
1921|12|11|ripencc|AT|isp|91.67
1257|116|47|ripencc|EU|isp|40.52
201612|2|2|ripencc|AT|hosting|100.00
41038|3|3|ripencc|NL|hosting|100.00
206939|1|1|ripencc|GB|business|100.00
47121|1|1|ripencc|GB|business|100.00
25482|1|1|ripencc|UA|isp|100.00
31079|1|1|ripencc|NL|isp|100.00
29551|22|2|ripencc|DE|hosting|9.09
209898|13|13|ripencc|CH|hosting|100.00
8375|2|2|ripencc|DE|hosting|100.00
206373|1|1|ripencc|PL|business|100.00
206186|1|1|ripencc|PL|isp|100.00
49855|3|3|ripencc|DE|hosting|100.00
34516|1|1|ripencc|GR|hosting|100.00
197422|3|3|ripencc|FR|isp|100.00
25354|3|1|ripencc|ES|hosting|33.33
43442|1|1|ripencc|GB|business|100.00
34087|3|2|ripencc|NO|isp|66.67
39431|1|1|ripencc|UA|business|100.00
206335|1|1|ripencc|GB|business|100.00
12843|16|1|ripencc|DE|hosting|6.25
42135|1|1|ripencc|RU|isp|100.00
24868|1|1|ripencc|DE|hosting|100.00
41887|9|8|ripencc|NL|hosting|88.89
8387|3|2|ripencc|AT|business|66.67
206883|1|1|ripencc|BE|business|100.00
49824|2|2|ripencc|UA|isp|100.00
206006|1|1|ripencc|PL|education|100.00
204388|1|1|ripencc|PL|business|100.00
39566|1|1|ripencc|PL|hosting|100.00
200924|7|5|ripencc|DE|isp|71.43
33873|2|2|ripencc|DE|hosting|100.00
202592|10|7|ripencc|DE|hosting|70.00
41029|1|1|ripencc|RU|education|100.00
202329|3|3|ripencc|DE|business|100.00
8315|14|9|ripencc|NL|hosting|64.29
210814|2|1|ripencc|DE|business|50.00
12360|2|2|ripencc|DE|isp|100.00
13037|2|2|ripencc|GB|isp|100.00
199568|1|1|ripencc|FR|business|100.00
200306|5|1|ripencc|BG|hosting|20.00
35332|2|2|ripencc|NL|hosting|100.00
209933|2|1|ripencc|IS|business|50.00
57195|1|1|ripencc|SE|business|100.00
39602|3|1|ripencc|GB|isp|33.33
200288|1|1|ripencc|UA|hosting|100.00
50030|1|1|ripencc|DE|isp|100.00
34944|1|1|ripencc|RU|isp|100.00
13101|4|3|ripencc|DE|hosting|75.00
43350|23|21|ripencc|NL|hosting|91.30
209075|1|1|ripencc|SE|business|100.00
204882|2|2|ripencc|IE|business|100.00
208658|1|1|ripencc|AT|business|100.00
208584|2|2|ripencc|NL|hosting|100.00
50643|1|1|ripencc|UA|hosting|100.00
12496|2|2|ripencc|GB|isp|100.00
207886|2|2|ripencc|CZ|isp|100.00
207871|1|1|ripencc|DE|isp|100.00
34601|1|1|ripencc|RO|hosting|100.00
207824|1|1|ripencc|NO|isp|100.00
207631|1|1|ripencc|IT|business|100.00
207491|1|1|ripencc|DE|business|100.00
48025|1|1|ripencc|PL|isp|100.00
49488|1|1|ripencc|AT|business|100.00
213032|3|3|ripencc|DK|business|100.00
21158|1|1|ripencc|DE|hosting|100.00
212834|1|1|ripencc|FR|business|100.00
212899|1|1|ripencc|RU|government|100.00
212717|1|1|ripencc|LV|business|100.00
212548|1|1|ripencc|SI|business|100.00
39704|2|2|ripencc|NL|hosting|100.00
209295|2|2|ripencc|FR|business|100.00
197467|2|2|ripencc|RU|education|100.00
211398|16|15|ripencc|BE|hosting|93.75
56793|1|1|ripencc|RU|business|100.00
211041|2|1|ripencc|NL|hosting|50.00
210959|1|1|ripencc|PL|business|100.00
43893|6|6|ripencc|SE|hosting|100.00
198595|1|1|ripencc|PL|hosting|100.00
59524|1|1|ripencc|NL|none|100.00
207021|3|3|ripencc|AT|hosting|100.00
21406|2|2|ripencc|AT|business|100.00
57288|1|1|ripencc|CZ|isp|100.00
202539|5|5|ripencc|DE|hosting|100.00
199462|2|2|ripencc|GB|isp|100.00
196883|1|1|ripencc|PL|isp|100.00
204796|2|2|ripencc|DE|business|100.00
197451|4|2|ripencc|CZ|education|50.00
56554|2|1|ripencc|CH|hosting|50.00
20712|11|5|ripencc|GB|isp|45.45
41108|6|1|ripencc|DE|hosting|16.67
199249|1|1|ripencc|SI|business|100.00
43384|1|1|ripencc|UA|education|100.00
13189|3|3|ripencc|SE|isp|100.00
12643|2|2|ripencc|DE|education|100.00
29203|1|1|ripencc|UA|isp|100.00
196957|1|1|ripencc|UA|isp|100.00
