#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
7660|5|1|apnic|JP|hosting|20.00
1659|1|1|apnic|TW|education|100.00
2514|5|5|apnic|JP|isp|100.00
9607|1|1|apnic|JP|hosting|100.00
7682|1|1|apnic|JP|isp|100.00
9595|1|1|apnic|JP|business|100.00
271|12|7|arin|CA|education|58.33
12008|69|6|arin|US|hosting|8.70
35994|93|92|arin|US|hosting|98.92
278|9|1|lacnic|MX|education|11.11
3561|7|1|arin|US|isp|14.29
14041|1|1|arin|US|education|100.00
14325|4|4|arin|US|isp|100.00
20080|2|1|arin|US|education|50.00
20130|2|2|arin|US|education|100.00
302|2|2|arin|US|education|100.00
3807|2|1|arin|US|education|50.00
198362|2|1|ripencc|GB|hosting|50.00
12041|219|23|arin|CA|business|10.50
33517|23|1|arin|US|hosting|4.35
36616|1|1|arin|US|none|100.00
36621|2|2|arin|US|none|100.00
36619|10|10|arin|US|none|100.00
36630|1|1|arin|US|none|100.00
36626|1|1|arin|US|none|100.00
36623|5|5|arin|US|none|100.00
36625|1|1|arin|US|none|100.00
36620|1|1|arin|US|none|100.00
36617|1|1|arin|US|none|100.00
36631|2|2|arin|US|none|100.00
36624|1|1|arin|US|none|100.00
36622|2|2|arin|US|none|100.00
36629|1|1|arin|US|none|100.00
36632|1|1|arin|US|none|100.00
36618|1|1|arin|US|none|100.00
36628|1|1|arin|US|none|100.00
62604|2|1|arin|US|none|50.00
18531|1|1|arin|US|isp|100.00
852|18|16|arin|CA|isp|88.89
20940|196|172|ripencc|EU|hosting|87.76
34164|41|41|ripencc|GB|hosting|100.00
6453|15|15|arin|US|isp|100.00
5050|2|1|arin|US|education|50.00
680|8|6|ripencc|DE|education|75.00
5431|1|1|ripencc|RU|none|100.00
20676|4|4|ripencc|DE|isp|100.00
2072|1|1|ripencc|EU|education|100.00
42909|2|2|ripencc|GB|hosting|100.00
200070|1|1|ripencc|CZ|hosting|100.00
42385|12|6|ripencc|RU|isp|50.00
43832|4|1|ripencc|RU|isp|25.00
1921|6|2|ripencc|AT|isp|33.33
35733|2|1|ripencc|BE|business|50.00
8423|1|1|ripencc|RO|hosting|100.00
24971|11|4|ripencc|CZ|hosting|36.36
48908|1|1|ripencc|NO|business|100.00
50442|1|1|ripencc|CZ|isp|100.00
50139|1|1|ripencc|RU|none|100.00
12643|2|2|ripencc|DE|education|100.00
33988|2|2|ripencc|DE|hosting|100.00
39138|3|3|ripencc|DE|isp|100.00
50188|1|1|ripencc|PL|isp|100.00
51066|1|1|ripencc|AT|business|100.00
51090|1|1|ripencc|AM|hosting|100.00
51164|2|2|ripencc|FI|business|100.00
39912|8|6|ripencc|AT|isp|75.00
51188|1|1|ripencc|FI|business|100.00
196960|1|1|ripencc|CH|none|100.00
5588|13|13|ripencc|CZ|isp|100.00
42307|1|1|ripencc|SE|education|100.00
51307|1|1|ripencc|SE|business|100.00
16243|6|6|ripencc|NL|hosting|100.00
47426|1|1|ripencc|GB|hosting|100.00
41599|2|1|ripencc|UA|education|50.00
12509|1|1|ripencc|LV|business|100.00
