#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|328|2|lacnic|MX|isp|0.61
22908|5|2|lacnic|MX|hosting|40.00
28640|12|4|lacnic|BR|isp|33.33
16735|10|2|lacnic|BR|isp|20.00
28292|6|3|lacnic|BR|isp|50.00
262983|21|6|lacnic|BR|none|28.57
28571|11|1|lacnic|BR|education|9.09
10429|41|2|lacnic|BR|isp|4.88
52888|7|4|lacnic|BR|government|57.14
12136|3|1|lacnic|BR|hosting|33.33
11284|3|1|lacnic|BR|hosting|33.33
11830|33|23|lacnic|CR|isp|69.70
6147|98|3|lacnic|PE|isp|3.06
27678|5|5|lacnic|CL|hosting|100.00
3356|67|36|arin|US|isp|53.73
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|2|2|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52375|1|1|lacnic|AR|isp|100.00
52404|1|1|lacnic|AR|isp|100.00
11815|1|1|lacnic|AR|isp|100.00
3816|24|22|lacnic|CO|isp|91.67
9201|11|11|ripencc|SE|business|100.00
12779|1|1|ripencc|IT|hosting|100.00
8881|148|148|ripencc|DE|isp|100.00
513|2|2|ripencc|CH|education|100.00
48635|30|30|ripencc|NL|hosting|100.00
2107|2|2|ripencc|SI|education|100.00
25192|6|1|ripencc|CZ|hosting|16.67
8895|4|4|ripencc|SA|education|100.00
15879|8|8|ripencc|NL|isp|100.00
12374|2|1|ripencc|DE|hosting|50.00
8520|4|1|ripencc|DE|hosting|25.00
15516|3|3|ripencc|DK|isp|100.00
6736|4|1|ripencc|IR|education|25.00
12355|10|2|ripencc|DE|isp|20.00
9158|2|2|ripencc|DK|isp|100.00
21221|2|2|ripencc|NL|isp|100.00
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
31400|13|13|ripencc|DE|hosting|100.00
1921|12|7|ripencc|AT|isp|58.33
9044|5|3|ripencc|CH|hosting|60.00
20847|6|6|ripencc|NL|hosting|100.00
39386|1|1|ripencc|SA|hosting|100.00
49981|16|16|ripencc|NL|hosting|100.00
25542|5|5|ripencc|NL|none|100.00
30870|6|6|ripencc|NL|hosting|100.00
199522|1|1|ripencc|NL|business|100.00
8414|2|1|ripencc|GR|business|50.00
23352|19|7|arin|US|hosting|36.84
13331|13|2|arin|US|hosting|15.38
32181|6|1|arin|US|hosting|16.67
101|4|3|arin|US|education|75.00
14|1|1|arin|US|education|100.00
6062|1|1|arin|US|isp|100.00
4046|4|1|arin|US|government|25.00
27205|1|1|arin|US|business|100.00
33438|58|1|arin|US|hosting|1.72
210|3|2|arin|US|education|66.67
13895|2|2|arin|CA|isp|100.00
16787|12|6|arin|US|isp|50.00
36666|2|1|arin|CA|hosting|50.00
2044|3|3|arin|US|hosting|100.00
12025|10|1|arin|US|hosting|10.00
3923|1|1|arin|US|government|100.00
20473|101|2|arin|US|hosting|1.98
29488|1|1|ripencc|DE|hosting|100.00
8851|3|3|ripencc|GB|hosting|100.00
43009|2|1|ripencc|HR|hosting|50.00
60781|66|3|ripencc|NL|hosting|4.55
21385|1|1|ripencc|DE|hosting|100.00
395592|2|2|arin|US|hosting|100.00
29518|5|5|ripencc|SE|isp|100.00
28855|3|3|ripencc|FR|hosting|100.00
31122|6|2|ripencc|IE|isp|33.33
28716|3|2|ripencc|IT|hosting|66.67
33915|13|1|ripencc|NL|isp|7.69
7660|2|2|apnic|JP|hosting|100.00
2500|1|1|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
18259|6|2|apnic|JP|business|33.33
20940|649|570|ripencc|EU|hosting|87.83
23911|2|2|apnic|CN|education|100.00
2518|2|2|apnic|JP|isp|100.00
1237|3|3|apnic|KR|education|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|4|4|apnic|JP|education|100.00
4694|7|3|apnic|JP|hosting|42.86
4678|1|1|apnic|JP|business|100.00
9607|2|2|apnic|JP|hosting|100.00
2527|8|2|apnic|JP|isp|25.00
135528|1|1|apnic|TH|business|100.00
37932|1|1|apnic|TH|isp|100.00
136624|1|1|apnic|TH|education|100.00
9595|4|4|apnic|JP|business|100.00
293|2|2|arin|US|business|100.00
44444|3|2|ripencc|EU|hosting|66.67
