#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|327|13|lacnic|MX|isp|3.98
28640|12|4|lacnic|BR|isp|33.33
16735|10|2|lacnic|BR|isp|20.00
28292|6|3|lacnic|BR|isp|50.00
262983|21|9|lacnic|BR|none|42.86
28571|11|1|lacnic|BR|education|9.09
11284|3|1|lacnic|BR|hosting|33.33
11830|33|23|lacnic|CR|isp|69.70
6147|98|11|lacnic|PE|isp|11.22
27678|6|6|lacnic|CL|hosting|100.00
23031|14|14|lacnic|EC|isp|100.00
3356|63|34|arin|US|isp|53.97
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|2|2|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52375|1|1|lacnic|AR|isp|100.00
52404|1|1|lacnic|AR|isp|100.00
11815|1|1|lacnic|AR|isp|100.00
3816|24|22|lacnic|CO|isp|91.67
9201|11|1|ripencc|SE|business|9.09
12779|1|1|ripencc|IT|hosting|100.00
8881|171|171|ripencc|DE|isp|100.00
513|2|2|ripencc|CH|education|100.00
48635|32|32|ripencc|NL|hosting|100.00
2107|2|2|ripencc|SI|education|100.00
25192|5|1|ripencc|CZ|hosting|20.00
8895|4|4|ripencc|SA|education|100.00
15879|8|8|ripencc|NL|isp|100.00
15547|2|2|ripencc|CH|isp|100.00
12374|2|1|ripencc|DE|hosting|50.00
8520|4|1|ripencc|DE|hosting|25.00
15516|3|3|ripencc|DK|isp|100.00
12355|10|2|ripencc|DE|isp|20.00
15685|2|1|ripencc|CZ|hosting|50.00
8280|2|2|ripencc|GR|hosting|100.00
12817|1|1|ripencc|DE|hosting|100.00
9158|2|2|ripencc|DK|isp|100.00
2860|3|3|ripencc|PT|isp|100.00
21221|2|2|ripencc|NL|isp|100.00
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
31400|13|13|ripencc|DE|hosting|100.00
9044|5|3|ripencc|CH|hosting|60.00
39386|2|1|ripencc|SA|hosting|50.00
49981|18|17|ripencc|NL|hosting|94.44
25542|5|5|ripencc|NL|none|100.00
30870|7|7|ripencc|NL|hosting|100.00
199522|1|1|ripencc|NL|business|100.00
8414|2|1|ripencc|GR|business|50.00
23352|19|7|arin|US|hosting|36.84
13331|13|2|arin|US|hosting|15.38
101|4|3|arin|US|education|75.00
14|1|1|arin|US|education|100.00
4046|4|1|arin|US|government|25.00
27205|1|1|arin|US|business|100.00
27564|1|1|arin|US|business|100.00
33438|70|1|arin|US|hosting|1.43
210|3|2|arin|US|education|66.67
13895|2|2|arin|CA|isp|100.00
1921|8|6|ripencc|AT|isp|75.00
16787|12|6|arin|US|isp|50.00
36666|2|1|arin|CA|hosting|50.00
2044|3|3|arin|US|hosting|100.00
12025|14|1|arin|US|hosting|7.14
3923|1|1|arin|US|government|100.00
29488|1|1|ripencc|DE|hosting|100.00
8851|3|2|ripencc|GB|hosting|66.67
16004|1|1|ripencc|IT|isp|100.00
43009|2|1|ripencc|HR|hosting|50.00
60781|77|5|ripencc|NL|hosting|6.49
21385|1|1|ripencc|DE|hosting|100.00
395592|2|1|arin|US|hosting|50.00
29518|5|5|ripencc|SE|isp|100.00
28855|3|3|ripencc|FR|hosting|100.00
31122|5|2|ripencc|IE|isp|40.00
28716|3|2|ripencc|IT|hosting|66.67
33915|13|1|ripencc|NL|isp|7.69
7660|2|2|apnic|JP|hosting|100.00
2500|1|1|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
18259|5|1|apnic|JP|business|20.00
20940|647|559|ripencc|EU|hosting|86.40
23911|2|2|apnic|CN|education|100.00
2518|2|2|apnic|JP|isp|100.00
1237|3|3|apnic|KR|education|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|4|4|apnic|JP|education|100.00
7671|2|1|apnic|JP|hosting|50.00
9607|2|2|apnic|JP|hosting|100.00
4762|2|1|apnic|TH|business|50.00
135528|1|1|apnic|TH|business|100.00
37932|1|1|apnic|TH|isp|100.00
9595|4|4|apnic|JP|business|100.00
293|2|2|arin|US|business|100.00
44444|3|2|ripencc|EU|hosting|66.67
9150|6|5|ripencc|NL|hosting|83.33
31383|1|1|ripencc|NL|hosting|100.00
271|20|10|arin|CA|education|50.00
8111|3|3|arin|CA|education|100.00
2607|1|1|ripencc|SK|education|100.00
28788|2|2|ripencc|NL|hosting|100.00
24725|3|1|ripencc|UA|hosting|33.33
27435|32|14|arin|US|hosting|43.75
34164|88|86|ripencc|GB|hosting|97.73
8365|2|2|ripencc|DE|hosting|100.00
5610|5|5|ripencc|CZ|isp|100.00
20932|2|2|ripencc|CH|business|100.00
25818|6|3|afrinic|ZA|isp|50.00
35994|170|166|arin|US|hosting|97.65
54318|2|1|arin|US|none|50.00
23889|3|1|afrinic|MU|isp|33.33
6083|1|1|afrinic|ZA|hosting|100.00
36992|382|45|afrinic|EG|isp|11.78
6453|23|22|arin|US|isp|95.65
5438|3|1|ripencc|TN|isp|33.33
17025|4|1|arin|US|isp|25.00
15022|3|1|afrinic|ZA|isp|33.33
10310|31|31|arin|US|hosting|100.00
37520|3|2|afrinic|ZA|education|66.67
328578|1|1|afrinic|KE|hosting|100.00
328706|1|1|afrinic|ZA|business|100.00
37724|1|1|afrinic|ZA|hosting|100.00
328325|1|1|afrinic|TZ|isp|100.00
2635|39|2|arin|US|hosting|5.13
9299|9|9|apnic|PH|isp|100.00
4802|6|1|apnic|AU|hosting|16.67
7545|332|332|apnic|AU|isp|100.00
24218|3|1|apnic|MY|hosting|33.33
17940|1|1|apnic|JP|isp|100.00
23563|16|16|apnic|KR|isp|100.00
9924|7|3|apnic|TW|isp|42.86
4780|8|1|apnic|TW|isp|12.50
20130|3|3|arin|US|education|100.00
57|2|2|arin|US|education|100.00
4557|4|3|arin|US|education|75.00
302|2|2|arin|US|education|100.00
3676|2|2|arin|US|education|100.00
22742|3|3|arin|US|education|100.00
396961|5|5|arin|US|education|100.00
14041|2|2|arin|US|education|100.00
10578|7|2|arin|US|education|28.57
10886|4|1|arin|US|education|25.00
6939|22|21|arin|US|isp|95.45
198362|2|2|ripencc|GB|hosting|100.00
55243|3|3|arin|US|business|100.00
397787|2|2|arin|US|isp|100.00
47787|14|3|ripencc|PT|isp|21.43
27446|1|1|arin|US|isp|100.00
15169|84|10|arin|US|hosting|11.90
21928|197|3|arin|US|isp|1.52
12222|230|218|arin|US|hosting|94.78
22394|529|425|arin|US|isp|80.34
6167|253|6|arin|US|isp|2.37
195|2|2|arin|US|education|100.00
6596|1|1|arin|US|hosting|100.00
30513|1|1|arin|US|hosting|100.00
2495|2|2|arin|US|education|100.00
174|608|607|arin|US|isp|99.84
13285|4|4|ripencc|GB|isp|100.00
12620|1|1|ripencc|CH|isp|100.00
29452|1|1|ripencc|GB|hosting|100.00
20746|7|1|ripencc|IT|hosting|14.29
206557|1|1|ripencc|NO|isp|100.00
20640|1|1|ripencc|DE|hosting|100.00
29169|2|1|ripencc|FR|hosting|50.00
209453|9|1|ripencc|FR|hosting|11.11
12570|4|4|ripencc|CZ|isp|100.00
8412|2|2|ripencc|AT|isp|100.00
15725|1|1|ripencc|DE|hosting|100.00
29527|1|1|ripencc|GB|hosting|100.00
29636|1|1|ripencc|IE|hosting|100.00
39832|4|1|ripencc|NO|hosting|25.00
15435|1|1|ripencc|NL|isp|100.00
8368|2|2|ripencc|BE|isp|100.00
2857|1|1|ripencc|DE|education|100.00
8426|23|21|ripencc|GB|hosting|91.30
8551|5|2|ripencc|IL|isp|40.00
8569|1|1|ripencc|DE|business|100.00
39290|2|2|ripencc|DE|business|100.00
5606|5|1|ripencc|RO|hosting|20.00
31333|1|1|ripencc|DE|hosting|100.00
20446|8|8|arin|US|business|100.00
2381|3|3|arin|US|education|100.00
16509|1463|779|arin|US|hosting|53.25
396546|8|8|arin|US|none|100.00
396549|13|13|arin|US|none|100.00
396566|16|16|arin|US|business|100.00
27544|9|9|arin|US|none|100.00
396559|3|3|arin|US|hosting|100.00
12041|223|223|arin|US|business|100.00
394353|10|4|arin|US|hosting|40.00
40490|2|1|arin|US|hosting|50.00
33517|43|11|arin|US|hosting|25.58
15135|15|10|arin|US|none|66.67
397197|4|4|arin|US|business|100.00
26415|10|10|arin|US|isp|100.00
13830|7|7|arin|US|hosting|100.00
8103|26|4|arin|US|government|15.38
9009|181|100|ripencc|GB|hosting|55.25
398355|2|2|arin|US|business|100.00
14877|7|5|arin|US|isp|71.43
25829|1|1|arin|US|government|100.00
7046|30|2|arin|US|isp|6.67
395680|1|1|arin|US|business|100.00
19231|1|1|arin|US|business|100.00
395676|1|1|arin|US|business|100.00
852|63|10|arin|CA|isp|15.87
22773|1218|1218|arin|US|isp|100.00
1798|4|4|arin|US|government|100.00
206264|5|2|ripencc|NL|hosting|40.00
6621|45|20|arin|US|isp|44.44
22693|1|1|arin|US|education|100.00
5050|3|3|arin|US|education|100.00
1103|3|2|ripencc|NL|education|66.67
559|13|13|ripencc|EU|hosting|100.00
1853|2|1|ripencc|AT|education|50.00
54040|2|1|arin|US|business|50.00
20609|4|2|ripencc|CZ|isp|50.00
42385|24|12|ripencc|RU|isp|50.00
202886|1|1|ripencc|FR|business|100.00
202739|1|1|ripencc|DE|business|100.00
50004|1|1|ripencc|UA|isp|100.00
201612|2|2|ripencc|AT|hosting|100.00
41038|3|3|ripencc|NL|hosting|100.00
47251|1|1|ripencc|AT|business|100.00
31529|5|4|ripencc|DE|hosting|80.00
48882|2|2|ripencc|UA|isp|100.00
31079|1|1|ripencc|NL|isp|100.00
29551|8|4|ripencc|DE|hosting|50.00
206613|1|1|ripencc|CZ|business|100.00
44328|1|1|ripencc|DK|business|100.00
206373|1|1|ripencc|PL|business|100.00
206186|1|1|ripencc|PL|isp|100.00
49855|5|5|ripencc|DE|hosting|100.00
5413|6|6|ripencc|GB|business|100.00
1257|184|20|ripencc|EU|isp|10.87
197422|3|1|ripencc|FR|isp|33.33
25354|2|1|ripencc|ES|hosting|50.00
39431|1|1|ripencc|UA|business|100.00
207142|1|1|ripencc|RU|none|100.00
24868|1|1|ripencc|DE|hosting|100.00
204926|1|1|ripencc|IS|business|100.00
8387|2|2|ripencc|AT|business|100.00
206883|1|1|ripencc|BE|business|100.00
49824|1|1|ripencc|UA|isp|100.00
206006|1|1|ripencc|PL|education|100.00
197574|1|1|ripencc|RU|none|100.00
39566|1|1|ripencc|PL|hosting|100.00
203829|1|1|ripencc|DE|business|100.00
39591|2|2|ripencc|NL|hosting|100.00
200924|13|13|ripencc|DE|isp|100.00
203085|1|1|ripencc|DE|business|100.00
8283|4|4|ripencc|NL|hosting|100.00
33873|2|2|ripencc|DE|hosting|100.00
41029|1|1|ripencc|RU|education|100.00
202329|3|3|ripencc|DE|business|100.00
8315|10|5|ripencc|NL|hosting|50.00
12360|2|2|ripencc|DE|isp|100.00
201734|1|1|ripencc|DE|business|100.00
13037|2|2|ripencc|GB|isp|100.00
199568|1|1|ripencc|FR|business|100.00
200306|1|1|ripencc|BG|hosting|100.00
200401|1|1|ripencc|RU|hosting|100.00
209933|1|1|ripencc|IS|business|100.00
209619|2|2|ripencc|DE|none|100.00
29608|5|5|ripencc|FR|hosting|100.00
209467|1|1|ripencc|DE|business|100.00
49697|7|4|ripencc|DE|business|57.14
207910|2|1|ripencc|FR|hosting|50.00
34944|1|1|ripencc|RU|isp|100.00
13101|4|3|ripencc|DE|hosting|75.00
43350|23|22|ripencc|NL|hosting|95.65
208817|1|1|ripencc|PL|isp|100.00
209075|1|1|ripencc|SE|business|100.00
44599|1|1|ripencc|RU|hosting|100.00
202297|8|8|ripencc|GB|hosting|100.00
208584|2|2|ripencc|NL|hosting|100.00
60404|8|8|ripencc|NL|hosting|100.00
205597|3|3|ripencc|DE|isp|100.00
41634|1|1|ripencc|SE|hosting|100.00
207886|1|1|ripencc|CZ|isp|100.00
207722|2|1|ripencc|NL|business|50.00
207671|2|2|ripencc|DE|none|100.00
62126|5|4|ripencc|DK|none|80.00
34553|7|1|ripencc|US|hosting|14.29
48025|1|1|ripencc|PL|isp|100.00
58299|3|1|ripencc|EU|isp|33.33
206384|1|1|ripencc|DE|business|100.00
206064|4|4|ripencc|NL|none|100.00
31027|71|1|ripencc|DK|hosting|1.41
49488|1|1|ripencc|AT|business|100.00
213032|3|3|ripencc|DK|business|100.00
29014|15|8|ripencc|DE|hosting|53.33
39704|2|2|ripencc|NL|hosting|100.00
212717|1|1|ripencc|LV|business|100.00
62874|10|8|arin|US|hosting|80.00
48992|1|1|ripencc|PL|business|100.00
209295|3|2|ripencc|FR|business|66.67
