#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
278|3|2|lacnic|MX|education|66.67
8103|1|1|arin|US|government|100.00
174|688|435|arin|US|isp|63.23
6621|7|7|arin|US|isp|100.00
22693|1|1|arin|US|education|100.00
5050|1|1|arin|US|education|100.00
47697|1|1|ripencc|BG|hosting|100.00
202329|3|3|ripencc|DE|business|100.00
198595|1|1|ripencc|PL|hosting|100.00
201612|1|1|ripencc|AT|hosting|100.00
21406|1|1|ripencc|AT|business|100.00
21430|2|2|ripencc|CZ|isp|100.00
29217|2|2|ripencc|SE|business|100.00
61411|1|1|ripencc|RU|business|100.00
42034|2|2|ripencc|DE|hosting|100.00
62463|1|1|ripencc|SE|business|100.00
200986|1|1|ripencc|AT|business|100.00
12945|1|1|ripencc|NL|business|100.00
198985|3|3|ripencc|BE|hosting|100.00
9009|63|6|ripencc|GB|hosting|9.52
5385|1|1|ripencc|AT|isp|100.00
3277|1|1|ripencc|RU|none|100.00
31667|1|1|ripencc|GB|none|100.00
55857|1|1|apnic|NZ|business|100.00
23855|1|1|apnic|SG|education|100.00
136324|1|1|apnic|IN|business|100.00
133929|1|1|apnic|HK|isp|100.00
4770|1|1|apnic|NZ|hosting|100.00
12657|1|1|ripencc|DE|hosting|100.00
14|1|1|arin|US|education|100.00
11985|1|1|arin|US|government|100.00
12222|53|53|arin|US|hosting|100.00
6596|1|1|arin|US|hosting|100.00
30513|1|1|arin|US|hosting|100.00
2495|2|2|arin|US|education|100.00
39832|1|1|ripencc|NO|hosting|100.00
2857|1|1|ripencc|DE|education|100.00
33438|9|1|arin|US|hosting|11.11
64300|3|3|apnic|ID|isp|100.00
55644|20|20|apnic|IN|isp|100.00
13335|82|15|arin|US|hosting|18.29
4434|3|3|apnic|ID|isp|100.00
63927|1|1|apnic|HK|isp|100.00
131091|1|1|apnic|HK|business|100.00
23838|12|12|apnic|NZ|hosting|100.00
18126|1|1|apnic|JP|business|100.00
45271|143|2|apnic|IN|isp|1.40
24477|1|1|apnic|JP|hosting|100.00
23631|1|1|apnic|JP|business|100.00
45942|1|1|apnic|IN|isp|100.00
10212|1|1|apnic|CN|hosting|100.00
45306|1|1|apnic|ID|business|100.00
7568|1|1|apnic|TH|business|100.00
55391|2|2|apnic|JP|isp|100.00
55392|2|2|apnic|JP|isp|100.00
7545|3|1|apnic|AU|isp|33.33
58779|1|1|apnic|HK|hosting|100.00
23616|1|1|apnic|JP|business|100.00
24322|12|12|apnic|AU|none|100.00
10912|1|1|arin|US|hosting|100.00
12181|1|1|arin|US|none|100.00
10913|2|2|arin|US|hosting|100.00
14745|2|2|arin|US|hosting|100.00
13791|1|1|arin|US|hosting|100.00
20940|12|10|ripencc|EU|hosting|83.33
812|28|27|arin|CA|isp|96.43
40788|1|1|arin|CA|isp|100.00
16816|1|1|arin|US|isp|100.00
14877|2|2|arin|US|isp|100.00
10578|2|1|arin|US|education|50.00
18779|11|9|arin|US|hosting|81.82
23237|1|1|arin|CA|education|100.00
30036|223|221|arin|US|isp|99.10
47002|2|1|arin|US|hosting|50.00
55106|3|3|arin|US|hosting|100.00
22188|1|1|arin|US|isp|100.00
53889|24|1|arin|US|business|4.17
27531|1|1|arin|US|business|100.00
16843|1|1|arin|US|isp|100.00
22804|1|1|arin|US|hosting|100.00
17210|3|1|arin|US|isp|33.33
21570|2|1|arin|CA|hosting|50.00
394597|1|1|arin|US|hosting|100.00
156|1|1|arin|US|education|100.00
395337|1|1|arin|US|hosting|100.00
31463|3|3|ripencc|GB|hosting|100.00
7459|1|1|arin|US|isp|100.00
6364|2|2|arin|US|hosting|100.00
6405|1|1|arin|US|hosting|100.00
10326|3|1|arin|US|education|33.33
63911|2|1|apnic|US|hosting|50.00
271|1|1|arin|CA|education|100.00
1742|2|2|arin|US|education|100.00
10439|2|1|arin|US|hosting|50.00
7786|4|2|arin|US|hosting|50.00
32629|2|1|arin|US|government|50.00
15176|1|1|arin|US|isp|100.00
91|1|1|arin|US|education|100.00
7324|1|1|arin|US|isp|100.00
7743|1|1|arin|US|business|100.00
30150|1|1|arin|US|business|100.00
29773|1|1|arin|CA|education|100.00
55243|1|1|arin|US|business|100.00
394959|1|1|arin|US|none|100.00
395431|1|1|arin|CA|business|100.00
393529|1|1|arin|US|education|100.00
62831|1|1|arin|KY|isp|100.00
55064|6|6|arin|US|hosting|100.00
63314|1|1|arin|US|business|100.00
394458|1|1|arin|US|none|100.00
22843|1|1|arin|US|business|100.00
20|1|1|arin|US|education|100.00
17394|3|2|arin|US|hosting|66.67
11250|1|1|arin|US|business|100.00
26|1|1|arin|US|education|100.00
26955|1|1|arin|US|business|100.00
13443|6|1|arin|US|business|16.67
393667|3|3|arin|US|hosting|100.00
53620|1|1|arin|US|hosting|100.00
13448|3|3|arin|US|business|100.00
