#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
2500|1|1|apnic|JP|hosting|100.00
20940|390|362|ripencc|EU|hosting|92.82
7514|1|1|apnic|JP|hosting|100.00
2907|3|3|apnic|JP|education|100.00
4678|1|1|apnic|JP|business|100.00
9607|1|1|apnic|JP|hosting|100.00
2527|2|2|apnic|JP|isp|100.00
132701|1|1|apnic|TH|business|100.00
17479|1|1|apnic|TH|education|100.00
9595|4|4|apnic|JP|business|100.00
293|1|1|arin|US|business|100.00
271|17|8|arin|CA|education|47.06
8111|3|2|arin|CA|education|66.67
16970|2|1|arin|US|education|50.00
35994|143|143|arin|US|hosting|100.00
27435|46|3|arin|US|hosting|6.52
19604|1|1|arin|US|none|100.00
2560|1|1|arin|US|none|100.00
18703|6|4|arin|US|none|66.67
26062|1|1|arin|US|none|100.00
706|1|1|arin|US|business|100.00
19603|1|1|arin|US|none|100.00
278|4|1|lacnic|MX|education|25.00
3549|192|6|arin|US|isp|3.12
14041|1|1|arin|US|education|100.00
10578|2|1|arin|US|education|50.00
14325|3|3|arin|US|isp|100.00
20080|3|2|arin|US|education|66.67
20130|2|2|arin|US|education|100.00
57|2|2|arin|US|education|100.00
302|2|2|arin|US|education|100.00
3676|3|2|arin|US|education|66.67
22742|3|3|arin|US|education|100.00
198362|2|2|ripencc|GB|hosting|100.00
2381|2|2|arin|US|education|100.00
12041|217|215|arin|CA|business|99.08
715|7|1|arin|US|hosting|14.29
36625|6|6|arin|US|none|100.00
36617|8|8|arin|US|none|100.00
36631|10|10|arin|US|none|100.00
36616|2|2|arin|US|none|100.00
36619|9|9|arin|US|none|100.00
20172|4|3|arin|US|none|75.00
36626|1|1|arin|US|none|100.00
36628|5|5|arin|US|none|100.00
10515|4|3|arin|US|none|75.00
36620|1|1|arin|US|none|100.00
26415|4|4|arin|US|isp|100.00
36624|1|1|arin|US|none|100.00
36622|1|1|arin|US|none|100.00
36629|1|1|arin|US|none|100.00
36621|1|1|arin|US|none|100.00
36632|1|1|arin|US|none|100.00
36618|1|1|arin|US|none|100.00
36623|1|1|arin|US|none|100.00
14432|1|1|arin|GD|isp|100.00
62604|2|1|arin|US|none|50.00
14877|7|7|arin|US|isp|100.00
9009|33|2|ripencc|GB|hosting|6.06
18530|1|1|arin|US|hosting|100.00
852|690|16|arin|CA|isp|2.32
21321|28|8|ripencc|GB|none|28.57
34164|72|71|ripencc|GB|hosting|98.61
6453|24|24|arin|US|isp|100.00
6621|43|9|arin|US|isp|20.93
