#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
278|10|1|lacnic|MX|education|10.00
12041|2|2|arin|US|business|100.00
15135|3|1|arin|US|none|33.33
8103|1|1|arin|US|government|100.00
174|600|583|arin|US|isp|97.17
20940|25|23|ripencc|EU|hosting|92.00
6621|11|4|arin|US|isp|36.36
22693|1|1|arin|US|education|100.00
5050|1|1|arin|US|education|100.00
42385|6|3|ripencc|RU|isp|50.00
47697|1|1|ripencc|BG|hosting|100.00
20609|1|1|ripencc|CZ|isp|100.00
49745|4|1|ripencc|DE|business|25.00
43442|1|1|ripencc|GB|business|100.00
198595|1|1|ripencc|PL|hosting|100.00
201612|1|1|ripencc|AT|hosting|100.00
21406|1|1|ripencc|AT|business|100.00
5511|1|1|ripencc|FR|isp|100.00
37560|3|2|afrinic|LR|none|66.67
29217|2|2|ripencc|SE|business|100.00
61411|1|1|ripencc|RU|business|100.00
57684|2|2|ripencc|DE|business|100.00
42034|2|2|ripencc|DE|hosting|100.00
62463|1|1|ripencc|SE|business|100.00
200986|1|1|ripencc|AT|business|100.00
198992|1|1|ripencc|PL|business|100.00
198985|3|3|ripencc|BE|hosting|100.00
9009|58|6|ripencc|GB|hosting|10.34
51863|1|1|ripencc|PL|isp|100.00
5385|1|1|ripencc|AT|isp|100.00
3277|1|1|ripencc|RU|none|100.00
31667|1|1|ripencc|GB|none|100.00
23855|1|1|apnic|SG|education|100.00
138955|3|1|apnic|NZ|isp|33.33
133929|1|1|apnic|HK|isp|100.00
4770|1|1|apnic|NZ|hosting|100.00
2515|1|1|apnic|JP|business|100.00
16397|3|1|lacnic|BR|hosting|33.33
52375|1|1|lacnic|AR|isp|100.00
2107|2|2|ripencc|SI|education|100.00
14|1|1|arin|US|education|100.00
13046|2|2|ripencc|HR|isp|100.00
43009|1|1|ripencc|HR|hosting|100.00
2607|1|1|ripencc|SK|education|100.00
15022|1|1|afrinic|ZA|isp|100.00
4802|2|1|apnic|AU|hosting|50.00
7545|24|2|apnic|AU|isp|8.33
12222|36|36|arin|US|hosting|100.00
22394|52|51|arin|US|isp|98.08
6596|1|1|arin|US|hosting|100.00
30513|1|1|arin|US|hosting|100.00
2495|2|2|arin|US|education|100.00
8412|2|2|ripencc|AT|isp|100.00
2857|1|1|ripencc|DE|education|100.00
14061|1|1|arin|US|hosting|100.00
132280|1|1|apnic|TH|hosting|100.00
45727|5|5|apnic|ID|isp|100.00
55644|17|17|apnic|IN|isp|100.00
13335|91|19|arin|US|hosting|20.88
45773|41|1|apnic|PK|education|2.44
133334|2|2|apnic|PH|isp|100.00
132895|1|1|apnic|AU|hosting|100.00
7477|6|1|apnic|AU|isp|16.67
63927|2|1|apnic|HK|isp|50.00
131091|7|7|apnic|HK|business|100.00
23838|12|12|apnic|NZ|hosting|100.00
136620|3|1|apnic|GB|hosting|33.33
18126|1|1|apnic|JP|business|100.00
24477|1|1|apnic|JP|hosting|100.00
45942|1|1|apnic|IN|isp|100.00
55391|2|2|apnic|JP|isp|100.00
