#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
25192|6|1|ripencc|CZ|hosting|16.67
2500|1|1|apnic|JP|hosting|100.00
20940|407|379|ripencc|EU|hosting|93.12
23911|2|2|apnic|CN|education|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|3|3|apnic|JP|education|100.00
4678|1|1|apnic|JP|business|100.00
9607|1|1|apnic|JP|hosting|100.00
2527|2|2|apnic|JP|isp|100.00
132701|1|1|apnic|TH|business|100.00
17479|1|1|apnic|TH|education|100.00
9595|4|4|apnic|JP|business|100.00
293|1|1|arin|US|business|100.00
271|18|9|arin|CA|education|50.00
8111|3|2|arin|CA|education|66.67
16970|2|1|arin|US|education|50.00
35994|137|137|arin|US|hosting|100.00
27435|40|1|arin|US|hosting|2.50
19604|1|1|arin|US|none|100.00
2560|1|1|arin|US|none|100.00
18703|5|4|arin|US|none|80.00
26062|1|1|arin|US|none|100.00
706|1|1|arin|US|business|100.00
19603|1|1|arin|US|none|100.00
278|4|1|lacnic|MX|education|25.00
3549|193|7|arin|US|isp|3.63
14041|1|1|arin|US|education|100.00
10578|5|2|arin|US|education|40.00
20080|3|2|arin|US|education|66.67
10886|5|1|arin|US|education|20.00
20130|2|2|arin|US|education|100.00
57|2|2|arin|US|education|100.00
302|2|2|arin|US|education|100.00
3676|3|2|arin|US|education|66.67
22742|3|3|arin|US|education|100.00
198362|2|2|ripencc|GB|hosting|100.00
395570|1|1|arin|CA|isp|100.00
13489|184|1|lacnic|CO|isp|0.54
2381|2|2|arin|US|education|100.00
12041|220|220|arin|CA|business|100.00
715|7|1|arin|US|hosting|14.29
15135|28|1|arin|US|none|3.57
36625|18|18|arin|US|none|100.00
36617|8|8|arin|US|none|100.00
36629|7|7|arin|US|none|100.00
36616|1|1|arin|US|none|100.00
36619|3|3|arin|US|none|100.00
36626|1|1|arin|US|none|100.00
36621|4|4|arin|US|none|100.00
36620|1|1|arin|US|none|100.00
36631|2|2|arin|US|none|100.00
26415|4|4|arin|US|isp|100.00
36622|1|1|arin|US|none|100.00
36632|2|2|arin|US|none|100.00
36618|1|1|arin|US|none|100.00
36623|1|1|arin|US|none|100.00
36628|1|1|arin|US|none|100.00
62604|2|1|arin|US|none|50.00
14877|7|7|arin|US|isp|100.00
9009|34|21|ripencc|GB|hosting|61.76
18530|1|1|arin|US|hosting|100.00
852|704|17|arin|CA|isp|2.41
21321|28|8|ripencc|GB|none|28.57
34164|73|72|ripencc|GB|hosting|98.63
6453|24|24|arin|US|isp|100.00
6621|43|10|arin|US|isp|23.26
22693|1|1|arin|US|education|100.00
5050|3|1|arin|US|education|33.33
1853|4|3|ripencc|AT|education|75.00
680|10|10|ripencc|DE|education|100.00
2895|1|1|ripencc|EU|isp|100.00
20676|5|4|ripencc|DE|isp|80.00
2072|1|1|ripencc|EU|education|100.00
25973|2|2|arin|US|hosting|100.00
200070|1|1|ripencc|CZ|hosting|100.00
42385|17|9|ripencc|RU|isp|52.94
43832|4|1|ripencc|RU|isp|25.00
1921|8|4|ripencc|AT|isp|50.00
201612|2|2|ripencc|AT|hosting|100.00
49251|3|3|ripencc|SE|business|100.00
6736|4|1|ripencc|IR|education|25.00
47697|1|1|ripencc|BG|hosting|100.00
20609|3|3|ripencc|CZ|isp|100.00
59677|1|1|ripencc|RU|isp|100.00
206725|1|1|ripencc|NO|business|100.00
38990|2|2|ripencc|NO|business|100.00
202886|1|1|ripencc|FR|business|100.00
3320|20|20|ripencc|DE|isp|100.00
49544|27|21|ripencc|NL|hosting|77.78
25220|4|4|ripencc|DE|hosting|100.00
8339|2|2|ripencc|AT|isp|100.00
202739|1|1|ripencc|DE|business|100.00
48858|1|1|ripencc|RU|hosting|100.00
52022|1|1|ripencc|RU|isp|100.00
41038|3|3|ripencc|NL|hosting|100.00
62240|23|22|ripencc|GB|hosting|95.65
8881|61|61|ripencc|DE|isp|100.00
48066|1|1|ripencc|RU|none|100.00
49745|3|1|ripencc|DE|business|33.33
31079|1|1|ripencc|PL|isp|100.00
206373|1|1|ripencc|PL|business|100.00
206108|1|1|ripencc|PL|hosting|100.00
39431|1|1|ripencc|UA|business|100.00
205871|1|1|ripencc|PL|isp|100.00
41884|1|1|ripencc|SE|business|100.00
1132|1|1|ripencc|NL|none|100.00
8423|1|1|ripencc|RO|hosting|100.00
24629|1|1|ripencc|SI|hosting|100.00
48908|1|1|ripencc|NO|business|100.00
198595|1|1|ripencc|PL|hosting|100.00
12643|2|2|ripencc|DE|education|100.00
50324|2|2|ripencc|DE|isp|100.00
33988|2|2|ripencc|DE|hosting|100.00
39138|2|2|ripencc|DE|isp|100.00
31172|1|1|ripencc|NL|none|100.00
51172|1|1|ripencc|LT|education|100.00
47302|1|1|ripencc|CH|hosting|100.00
42473|81|1|ripencc|AT|hosting|1.23
51188|1|1|ripencc|FI|business|100.00
196960|1|1|ripencc|CH|none|100.00
47869|10|2|ripencc|NL|hosting|20.00
42307|1|1|ripencc|SE|education|100.00
16243|5|5|ripencc|NL|hosting|100.00
41700|1|1|ripencc|DE|business|100.00
30950|1|1|ripencc|NO|business|100.00
47426|1|1|ripencc|GB|hosting|100.00
41599|2|1|ripencc|UA|education|50.00
12509|1|1|ripencc|LV|business|100.00
43081|1|1|ripencc|GR|hosting|100.00
51839|1|1|ripencc|DE|business|100.00
197495|2|1|ripencc|DK|hosting|50.00
1136|8|5|ripencc|EU|isp|62.50
3303|27|2|ripencc|CH|isp|7.41
15404|6|1|ripencc|SE|isp|16.67
12581|5|5|ripencc|DE|hosting|100.00
8758|9|6|ripencc|CH|hosting|66.67
43354|1|1|ripencc|DE|business|100.00
198089|3|2|ripencc|NL|isp|66.67
201824|1|1|ripencc|DE|business|100.00
201547|1|1|ripencc|LV|business|100.00
13030|19|1|ripencc|CH|hosting|5.26
21221|3|3|ripencc|NL|isp|100.00
43893|5|2|ripencc|SE|hosting|40.00
59524|1|1|ripencc|NL|none|100.00
8426|16|16|ripencc|GB|hosting|100.00
207021|3|3|ripencc|AT|hosting|100.00
199215|1|1|ripencc|SE|business|100.00
21406|2|1|ripencc|AT|business|50.00
57288|1|1|ripencc|CZ|isp|100.00
57766|1|1|ripencc|RU|isp|100.00
61218|1|1|ripencc|PL|hosting|100.00
24711|1|1|ripencc|FR|business|100.00
199462|2|1|ripencc|GB|isp|50.00
197451|4|2|ripencc|CZ|education|50.00
20712|13|6|ripencc|GB|isp|46.15
41153|1|1|ripencc|NL|isp|100.00
13189|3|3|ripencc|SE|isp|100.00
196957|1|1|ripencc|UA|isp|100.00
203158|1|1|ripencc|SE|business|100.00
51410|1|1|ripencc|RU|isp|100.00
48361|3|1|ripencc|RU|none|33.33
286|3|3|ripencc|NL|none|100.00
31451|1|1|ripencc|DE|business|100.00
43757|1|1|ripencc|CZ|business|100.00
21430|5|2|ripencc|CZ|isp|40.00
29217|3|3|ripencc|SE|business|100.00
41103|2|2|ripencc|GB|isp|100.00
31027|6|1|ripencc|DK|hosting|16.67
25166|1|1|ripencc|BG|business|100.00
199612|1|1|ripencc|SI|business|100.00
197521|1|1|ripencc|HR|business|100.00
42695|16|1|ripencc|SE|hosting|6.25
8820|5|1|ripencc|DE|hosting|20.00
49092|1|1|ripencc|DE|none|100.00
57348|1|1|ripencc|FR|business|100.00
41496|1|1|ripencc|RO|isp|100.00
56881|1|1|ripencc|RU|business|100.00
199852|1|1|ripencc|NO|business|100.00
204074|1|1|ripencc|SE|hosting|100.00
57692|1|1|ripencc|FI|hosting|100.00
51408|1|1|ripencc|RU|hosting|100.00
200577|1|1|ripencc|PL|isp|100.00
199118|1|1|ripencc|DE|hosting|100.00
42836|1|1|ripencc|NL|business|100.00
34290|2|2|ripencc|CH|business|100.00
29683|1|1|ripencc|UA|education|100.00
198450|1|1|ripencc|SE|none|100.00
49750|2|2|ripencc|NL|none|100.00
29298|2|1|ripencc|DE|hosting|50.00
51871|1|1|ripencc|DE|business|100.00
25354|1|1|ripencc|ES|hosting|100.00
51944|2|2|ripencc|PL|isp|100.00
52191|1|1|ripencc|UA|isp|100.00
24708|1|1|ripencc|AT|hosting|100.00
42564|1|1|ripencc|UA|business|100.00
31019|3|2|ripencc|NL|business|66.67
47904|1|1|ripencc|SI|hosting|100.00
207160|1|1|ripencc|DE|business|100.00
56953|1|1|ripencc|NL|business|100.00
42204|1|1|ripencc|PL|hosting|100.00
5524|6|6|ripencc|NL|isp|100.00
57146|1|1|ripencc|NL|business|100.00
9023|1|1|ripencc|AT|business|100.00
48894|2|2|ripencc|SI|hosting|100.00
204228|1|1|ripencc|NO|business|100.00
198141|1|1|ripencc|DK|business|100.00
39879|1|1|ripencc|AT|business|100.00
198298|1|1|ripencc|SI|business|100.00
31117|4|2|ripencc|SK|isp|50.00
198476|2|2|ripencc|SE|business|100.00
43382|1|1|ripencc|FI|business|100.00
50622|1|1|ripencc|NL|none|100.00
198494|1|1|ripencc|CZ|business|100.00
198650|1|1|ripencc|AT|business|100.00
52016|3|1|ripencc|RU|business|33.33
58298|1|1|ripencc|NO|business|100.00
39489|1|1|ripencc|PL|isp|100.00
198235|1|1|ripencc|PL|isp|100.00
60218|1|1|ripencc|CZ|isp|100.00
62463|1|1|ripencc|SE|business|100.00
39227|2|2|ripencc|DE|hosting|100.00
35731|1|1|ripencc|UA|isp|100.00
48844|2|1|ripencc|BE|none|50.00
9201|11|11|ripencc|SE|business|100.00
198463|2|2|ripencc|SE|hosting|100.00
201222|2|2|ripencc|DE|hosting|100.00
50581|1|1|ripencc|UA|isp|100.00
201170|1|1|ripencc|PT|business|100.00
200986|2|2|ripencc|AT|business|100.00
12945|1|1|ripencc|NL|business|100.00
16074|2|1|ripencc|NL|business|50.00
41847|2|2|ripencc|GB|hosting|100.00
25365|2|2|ripencc|HR|business|100.00
205970|1|1|ripencc|SE|none|100.00
198992|1|1|ripencc|PL|business|100.00
199155|1|1|ripencc|PT|government|100.00
35393|2|2|ripencc|FR|hosting|100.00
137|2|2|ripencc|EU|education|100.00
12337|7|1|ripencc|DE|hosting|14.29
13285|1|1|ripencc|GB|isp|100.00
35701|2|2|ripencc|DE|isp|100.00
13004|1|1|ripencc|RS|isp|100.00
24957|1|1|ripencc|NL|none|100.00
43100|1|1|ripencc|FR|none|100.00
58307|1|1|ripencc|PL|hosting|100.00
24973|1|1|ripencc|DE|none|100.00
3265|8|8|ripencc|NL|isp|100.00
8560|6|1|ripencc|DE|hosting|16.67
8966|6|1|ripencc|AE|isp|16.67
51083|6|6|ripencc|FR|hosting|100.00
28685|2|2|ripencc|NL|isp|100.00
51863|2|2|ripencc|PL|isp|100.00
15703|3|3|ripencc|NL|hosting|100.00
12902|1|1|ripencc|NL|hosting|100.00
8387|2|2|ripencc|AT|business|100.00
12414|2|1|ripencc|NL|isp|50.00
2602|1|1|ripencc|LU|hosting|100.00
34177|1|1|ripencc|FR|hosting|100.00
8823|3|3|ripencc|DE|hosting|100.00
5385|2|1|ripencc|AT|isp|50.00
12874|3|1|ripencc|IT|isp|33.33
3277|1|1|ripencc|RU|none|100.00
20836|2|2|ripencc|IT|hosting|100.00
5413|3|3|ripencc|GB|business|100.00
12876|1|1|ripencc|FR|hosting|100.00
31667|1|1|ripencc|GB|none|100.00
4618|2|1|apnic|TH|hosting|50.00
3758|30|15|apnic|SG|isp|50.00
4685|2|2|apnic|JP|isp|100.00
131090|2|1|apnic|TH|isp|50.00
4673|3|3|apnic|JP|business|100.00
4637|9|8|apnic|HK|isp|88.89
17511|2|2|apnic|JP|business|100.00
9621|1|1|apnic|JP|isp|100.00
4796|2|1|apnic|ID|education|50.00
4608|10|8|apnic|AU|business|80.00
2515|2|2|apnic|JP|business|100.00
9735|4|4|apnic|HK|hosting|100.00
38796|4|4|apnic|AU|hosting|100.00
134386|1|1|apnic|ES|none|100.00
18368|1|1|apnic|AU|business|100.00
18149|2|2|apnic|JP|business|100.00
681|2|1|apnic|NZ|education|50.00
23767|4|1|apnic|SG|education|25.00
55532|1|1|apnic|AU|hosting|100.00
55552|1|1|apnic|HK|none|100.00
46052|1|1|apnic|ID|education|100.00
45292|1|1|apnic|ID|none|100.00
55857|1|1|apnic|NZ|business|100.00
38590|1|1|apnic|NZ|business|100.00
38574|1|1|apnic|HK|government|100.00
131159|1|1|apnic|JP|education|100.00
17944|1|1|apnic|JP|business|100.00
17932|1|1|apnic|JP|education|100.00
10024|2|2|apnic|SG|hosting|100.00
133387|2|2|apnic|SG|none|100.00
55904|1|1|apnic|JP|education|100.00
38496|25|9|apnic|ID|isp|36.00
59155|2|2|apnic|ID|none|100.00
7470|6|3|apnic|TH|isp|50.00
133882|2|2|apnic|SG|none|100.00
135425|2|2|apnic|AU|isp|100.00
133904|2|1|apnic|HK|business|50.00
55666|25|1|apnic|ID|hosting|4.00
63773|1|1|apnic|JP|business|100.00
133929|2|1|apnic|HK|isp|50.00
133812|2|1|apnic|ID|none|50.00
131895|1|1|apnic|JP|education|100.00
45192|1|1|apnic|AU|business|100.00
17701|1|1|apnic|JP|education|100.00
45177|15|3|apnic|NZ|isp|20.00
131735|1|1|apnic|ID|isp|100.00
132557|2|1|apnic|IN|isp|50.00
131755|1|1|apnic|ID|business|100.00
58916|2|1|apnic|AU|hosting|50.00
136026|1|1|apnic|AU|none|100.00
133245|1|1|apnic|IN|none|100.00
45820|19|7|apnic|IN|isp|36.84
7543|6|1|apnic|JP|none|16.67
