#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|339|1|lacnic|MX|isp|0.29
28544|2|1|lacnic|MX|isp|50.00
28640|12|4|lacnic|BR|isp|33.33
25933|10|1|lacnic|BR|isp|10.00
28292|6|4|lacnic|BR|isp|66.67
28571|11|1|lacnic|BR|education|9.09
11284|3|1|lacnic|BR|hosting|33.33
6147|99|11|lacnic|PE|isp|11.11
27678|6|6|lacnic|CL|hosting|100.00
3549|82|51|arin|US|isp|62.20
3356|76|37|arin|US|isp|48.68
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|2|2|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52404|1|1|lacnic|AR|isp|100.00
52500|1|1|lacnic|AR|isp|100.00
263779|2|1|lacnic|CR|education|50.00
11815|1|1|lacnic|AR|isp|100.00
9201|11|11|ripencc|SE|business|100.00
25538|1|1|ripencc|DE|hosting|100.00
8881|300|297|ripencc|DE|isp|99.00
8469|2|1|ripencc|DE|hosting|50.00
513|2|2|ripencc|CH|education|100.00
2107|2|2|ripencc|SI|education|100.00
25192|6|1|ripencc|CZ|hosting|16.67
8895|4|4|ripencc|SA|education|100.00
12374|2|1|ripencc|DE|hosting|50.00
8520|4|1|ripencc|DE|hosting|25.00
12355|10|2|ripencc|DE|isp|20.00
2586|2|2|ripencc|EE|isp|100.00
8280|14|14|ripencc|GR|hosting|100.00
39790|1|1|ripencc|CZ|hosting|100.00
21221|2|1|ripencc|NL|isp|50.00
8897|1|1|ripencc|GB|none|100.00
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
13030|22|1|ripencc|CH|hosting|4.55
9044|5|3|ripencc|CH|hosting|60.00
39386|1|1|ripencc|SA|hosting|100.00
12611|1|1|ripencc|DE|isp|100.00
30870|4|4|ripencc|NL|hosting|100.00
23352|19|1|arin|US|hosting|5.26
13331|13|1|arin|US|hosting|7.69
101|5|4|arin|US|education|80.00
19149|1|1|arin|US|hosting|100.00
54519|1|1|arin|US|hosting|100.00
14|1|1|arin|US|education|100.00
4046|4|1|arin|US|government|25.00
27564|1|1|arin|US|business|100.00
12989|5|2|ripencc|US|none|40.00
13768|26|11|arin|CA|hosting|42.31
13895|2|2|arin|CA|isp|100.00
16787|12|6|arin|US|isp|50.00
2044|3|3|arin|US|hosting|100.00
12025|140|95|arin|US|hosting|67.86
3923|1|1|arin|US|government|100.00
20473|455|7|arin|US|hosting|1.54
29488|1|1|ripencc|DE|hosting|100.00
34081|4|1|ripencc|IT|hosting|25.00
8851|5|4|ripencc|GB|hosting|80.00
29134|3|3|ripencc|CZ|hosting|100.00
16004|1|1|ripencc|IT|isp|100.00
43009|2|1|ripencc|GB|hosting|50.00
60781|131|87|ripencc|NL|hosting|66.41
21385|1|1|ripencc|DE|hosting|100.00
395592|2|1|arin|US|hosting|50.00
29518|5|5|ripencc|SE|isp|100.00
31122|6|2|ripencc|IE|isp|33.33
28716|3|2|ripencc|IT|hosting|66.67
33915|19|1|ripencc|NL|isp|5.26
1299|19|2|ripencc|SE|isp|10.53
7660|3|2|apnic|JP|hosting|66.67
2500|1|1|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
18259|4|1|apnic|JP|business|25.00
20940|734|599|ripencc|NL|hosting|81.61
4538|6|2|apnic|CN|education|33.33
23911|2|2|apnic|CN|education|100.00
2518|2|2|apnic|JP|isp|100.00
1237|3|3|apnic|KR|education|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|4|4|apnic|JP|education|100.00
4694|7|4|apnic|JP|hosting|57.14
7671|2|1|apnic|JP|hosting|50.00
9607|2|2|apnic|JP|hosting|100.00
7575|9|8|apnic|AU|education|88.89
