#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
17072|155|142|lacnic|MX|isp|91.61
2500|1|1|apnic|JP|hosting|100.00
7660|2|2|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
18259|7|2|apnic|JP|business|28.57
20940|546|507|ripencc|EU|hosting|92.86
23911|2|2|apnic|CN|education|100.00
2518|2|2|apnic|JP|isp|100.00
1237|3|3|apnic|KR|education|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|4|4|apnic|JP|education|100.00
4678|1|1|apnic|JP|business|100.00
137198|2|1|apnic|TH|education|50.00
37932|1|1|apnic|TH|isp|100.00
136624|1|1|apnic|TH|education|100.00
9595|4|4|apnic|JP|business|100.00
293|1|1|arin|US|business|100.00
271|19|9|arin|CA|education|47.37
8111|3|2|arin|CA|education|66.67
12008|56|1|arin|US|hosting|1.79
27435|49|7|arin|US|hosting|14.29
35994|145|139|arin|US|hosting|95.86
17025|4|1|arin|US|isp|25.00
26762|2|1|arin|US|business|50.00
14041|3|2|arin|US|education|66.67
10578|7|2|arin|US|education|28.57
10886|4|1|arin|US|education|25.00
20130|6|3|arin|US|education|50.00
57|2|2|arin|US|education|100.00
4557|4|3|arin|US|education|75.00
302|2|2|arin|US|education|100.00
14031|1|1|arin|US|business|100.00
3676|2|2|arin|US|education|100.00
22742|3|3|arin|US|education|100.00
7175|9|3|apnic|AU|business|33.33
198362|2|2|ripencc|GB|hosting|100.00
397787|1|1|arin|US|isp|100.00
2381|4|4|arin|US|education|100.00
40490|2|1|arin|US|hosting|50.00
12041|226|225|arin|US|business|99.56
715|8|1|arin|US|hosting|12.50
394353|8|4|arin|US|hosting|50.00
33517|41|11|arin|US|hosting|26.83
15135|26|7|arin|US|none|26.92
396555|7|7|arin|US|none|100.00
397203|12|12|arin|US|none|100.00
396559|15|15|arin|US|hosting|100.00
396570|1|1|arin|US|none|100.00
396574|2|2|arin|US|inactive|100.00
26415|15|12|arin|US|isp|80.00
8103|28|4|arin|US|government|14.29
174|593|591|arin|US|isp|99.66
14877|7|2|arin|US|isp|28.57
9009|190|94|ripencc|GB|hosting|49.47
7046|17|1|arin|US|isp|5.88
18530|1|1|arin|US|hosting|100.00
852|58|20|arin|CA|isp|34.48
34164|87|85|ripencc|GB|hosting|97.70
6453|23|21|arin|US|isp|91.30
7065|2|2|arin|US|isp|100.00
6621|45|16|arin|US|isp|35.56
22693|1|1|arin|US|education|100.00
5050|3|3|arin|US|education|100.00
559|12|12|ripencc|EU|hosting|100.00
1853|2|1|ripencc|AT|education|50.00
2072|1|1|ripencc|EU|education|100.00
25973|2|1|arin|US|hosting|50.00
719|4|1|ripencc|EU|isp|25.00
25192|5|4|ripencc|CZ|hosting|80.00
49488|1|1|ripencc|AT|business|100.00
42385|23|12|ripencc|RU|isp|52.17
43832|5|1|ripencc|RU|isp|20.00
1921|11|6|ripencc|AT|isp|54.55
201612|2|2|ripencc|AT|hosting|100.00
25354|2|1|ripencc|ES|hosting|50.00
6736|4|1|ripencc|IR|education|25.00
197467|2|2|ripencc|RU|education|100.00
20609|3|1|ripencc|CZ|isp|33.33
202886|1|1|ripencc|FR|business|100.00
202739|1|1|ripencc|DE|business|100.00
20473|97|3|arin|US|hosting|3.09
41038|3|3|ripencc|NL|hosting|100.00
47251|1|1|ripencc|AT|business|100.00
206939|1|1|ripencc|GB|business|100.00
48882|2|2|ripencc|UA|isp|100.00
49745|10|5|ripencc|DE|business|50.00
31079|1|1|ripencc|NL|isp|100.00
206613|1|1|ripencc|CZ|business|100.00
202584|1|1|ripencc|DE|none|100.00
206373|1|1|ripencc|PL|business|100.00
206186|1|1|ripencc|PL|isp|100.00
206155|1|1|ripencc|FR|business|100.00
5413|4|4|ripencc|GB|business|100.00
197422|3|1|ripencc|FR|isp|33.33
43442|1|1|ripencc|GB|business|100.00
34087|3|2|ripencc|NO|isp|66.67
39431|1|1|ripencc|UA|business|100.00
207142|1|1|ripencc|RU|none|100.00
24868|1|1|ripencc|DE|hosting|100.00
204926|1|1|ripencc|IS|business|100.00
8387|2|2|ripencc|AT|business|100.00
206883|1|1|ripencc|BE|business|100.00
206006|1|1|ripencc|PL|education|100.00
197574|1|1|ripencc|RU|none|100.00
39566|1|1|ripencc|PL|hosting|100.00
39591|2|2|ripencc|NL|hosting|100.00
200924|11|5|ripencc|DE|isp|45.45
41029|1|1|ripencc|RU|education|100.00
202329|3|3|ripencc|DE|business|100.00
12360|2|2|ripencc|DE|isp|100.00
201281|2|1|ripencc|FR|isp|50.00
13037|2|2|ripencc|GB|isp|100.00
199568|1|1|ripencc|FR|business|100.00
200306|1|1|ripencc|BG|hosting|100.00
200301|1|1|ripencc|BG|none|100.00
209933|1|1|ripencc|IS|business|100.00
15404|7|2|ripencc|SE|isp|28.57
47453|1|1|ripencc|BG|hosting|100.00
15598|6|1|ripencc|DE|hosting|16.67
29608|5|5|ripencc|FR|hosting|100.00
207910|2|1|ripencc|FR|hosting|50.00
34944|1|1|ripencc|RU|isp|100.00
13101|3|3|ripencc|DE|hosting|100.00
43350|25|23|ripencc|NL|hosting|92.00
208817|1|1|ripencc|PL|isp|100.00
209075|1|1|ripencc|SE|business|100.00
202297|5|1|ripencc|GB|hosting|20.00
208658|1|1|ripencc|AT|business|100.00
207940|1|1|ripencc|RU|none|100.00
207925|1|1|ripencc|GB|business|100.00
8423|1|1|ripencc|RO|hosting|100.00
24629|1|1|ripencc|SI|hosting|100.00
28955|1|1|ripencc|EE|none|100.00
198595|1|1|ripencc|PL|hosting|100.00
196883|1|1|ripencc|PL|isp|100.00
12643|2|2|ripencc|DE|education|100.00
33988|2|2|ripencc|DE|hosting|100.00
5603|13|3|ripencc|SI|isp|23.08
15879|8|8|ripencc|NL|isp|100.00
31172|1|1|ripencc|NL|none|100.00
42473|86|4|ripencc|AT|hosting|4.65
51188|1|1|ripencc|FI|business|100.00
42307|1|1|ripencc|SE|education|100.00
28855|3|3|ripencc|FR|hosting|100.00
47829|1|1|ripencc|NL|hosting|100.00
47426|1|1|ripencc|GB|hosting|100.00
50262|1|1|ripencc|CH|none|100.00
12509|1|1|ripencc|LV|business|100.00
51861|1|1|ripencc|DE|business|100.00
41599|1|1|ripencc|UA|education|100.00
43081|1|1|ripencc|GR|hosting|100.00
51839|1|1|ripencc|DE|business|100.00
198337|1|1|ripencc|UA|business|100.00
