#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|432|51|lacnic|MX|isp|11.81
32098|1683|676|arin|US|isp|40.17
11172|7154|7014|lacnic|MX|isp|98.04
28535|2|1|lacnic|MX|isp|50.00
28531|3|1|lacnic|MX|isp|33.33
28536|12|1|lacnic|MX|isp|8.33
28537|4|4|lacnic|MX|isp|100.00
28544|2|1|lacnic|MX|isp|50.00
22908|6|6|lacnic|MX|hosting|100.00
22011|4|1|lacnic|MX|hosting|25.00
16735|373|4|lacnic|BR|isp|1.07
22356|21|1|lacnic|BR|hosting|4.76
28292|7|6|lacnic|BR|isp|85.71
28649|24|24|lacnic|BR|isp|100.00
10429|66|1|lacnic|BR|isp|1.52
15830|112|1|ripencc|NL|hosting|0.89
1916|184|121|lacnic|BR|business|65.76
12136|3|1|lacnic|BR|hosting|33.33
11644|2|1|lacnic|BR|hosting|50.00
11284|3|1|lacnic|BR|hosting|33.33
14650|3|1|lacnic|BR|hosting|33.33
20191|4|4|lacnic|CL|education|100.00
11830|38|35|lacnic|CR|isp|92.11
6147|212|41|lacnic|PE|isp|19.34
10753|52|1|arin|US|isp|1.92
3356|84|45|arin|US|isp|53.57
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|3|3|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52375|1|1|lacnic|AR|isp|100.00
263779|2|1|lacnic|CR|education|50.00
11960|1|1|lacnic|CU|business|100.00
3790|5|5|lacnic|CR|hosting|100.00
11815|2|2|lacnic|AR|isp|100.00
9201|11|11|ripencc|SE|business|100.00
25538|1|1|ripencc|DE|hosting|100.00
8881|582|533|ripencc|DE|isp|91.58
8469|2|1|ripencc|DE|hosting|50.00
513|2|2|ripencc|CH|education|100.00
2107|2|2|ripencc|SI|education|100.00
25192|7|1|ripencc|CZ|hosting|14.29
8895|10|10|ripencc|SA|education|100.00
12374|1|1|ripencc|DE|hosting|100.00
8520|4|1|ripencc|DE|hosting|25.00
16128|1|1|ripencc|FR|hosting|100.00
15516|3|3|ripencc|DK|isp|100.00
12355|10|1|ripencc|DE|isp|10.00
206804|15|1|ripencc|EE|hosting|6.67
39790|3|1|ripencc|CZ|hosting|33.33
9158|2|2|ripencc|DK|isp|100.00
2860|4|4|ripencc|PT|isp|100.00
21221|3|3|ripencc|NL|isp|100.00
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
25394|8|7|ripencc|DE|hosting|87.50
9044|6|4|ripencc|CH|hosting|66.67
39386|1|1|ripencc|SA|hosting|100.00
30870|4|4|ripencc|NL|hosting|100.00
8315|15|10|ripencc|NL|hosting|66.67
13331|14|1|arin|US|hosting|7.14
101|6|4|arin|US|education|66.67
54519|1|1|arin|US|hosting|100.00
14|1|1|arin|US|education|100.00
22966|1|1|arin|US|education|100.00
27564|1|1|arin|US|business|100.00
7029|224|1|arin|US|isp|0.45
11985|6|1|arin|US|government|16.67
33438|99|4|arin|US|hosting|4.04
13895|2|2|arin|CA|isp|100.00
16787|12|6|arin|US|isp|50.00
3923|2|1|arin|US|government|50.00
20473|367|7|arin|US|hosting|1.91
29488|1|1|ripencc|DE|hosting|100.00
31898|518|50|arin|US|hosting|9.65
57367|3|3|ripencc|PL|hosting|100.00
8851|6|6|ripencc|GB|hosting|100.00
29134|4|1|ripencc|CZ|hosting|25.00
16004|1|1|ripencc|IT|isp|100.00
24953|8|5|ripencc|AT|isp|62.50
43009|2|1|ripencc|GB|hosting|50.00
60781|186|53|ripencc|NL|hosting|28.49
21385|1|1|ripencc|DE|hosting|100.00
8147|5|5|arin|US|business|100.00
