#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|340|1|lacnic|MX|isp|0.29
28544|2|1|lacnic|MX|isp|50.00
28640|12|4|lacnic|BR|isp|33.33
25933|8|1|lacnic|BR|isp|12.50
16735|22|8|lacnic|BR|isp|36.36
28292|5|4|lacnic|BR|isp|80.00
28571|11|1|lacnic|BR|education|9.09
11284|3|1|lacnic|BR|hosting|33.33
19180|27|27|lacnic|PE|isp|100.00
6147|101|3|lacnic|PE|isp|2.97
27678|6|6|lacnic|CL|hosting|100.00
3356|73|37|arin|US|isp|50.68
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|2|2|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52404|1|1|lacnic|AR|isp|100.00
52500|1|1|lacnic|AR|isp|100.00
263779|2|1|lacnic|CR|education|50.00
11815|1|1|lacnic|AR|isp|100.00
9201|11|1|ripencc|SE|business|9.09
25538|1|1|ripencc|DE|hosting|100.00
12779|2|2|ripencc|IT|hosting|100.00
8881|281|281|ripencc|DE|isp|100.00
8469|2|1|ripencc|DE|hosting|50.00
513|2|2|ripencc|CH|education|100.00
2107|2|2|ripencc|SI|education|100.00
25192|6|1|ripencc|CZ|hosting|16.67
8895|4|4|ripencc|SA|education|100.00
12374|2|1|ripencc|DE|hosting|50.00
8520|4|1|ripencc|DE|hosting|25.00
12355|10|2|ripencc|DE|isp|20.00
2586|2|2|ripencc|EE|isp|100.00
8280|14|14|ripencc|GR|hosting|100.00
39790|1|1|ripencc|CZ|hosting|100.00
21221|2|2|ripencc|NL|isp|100.00
8897|1|1|ripencc|GB|none|100.00
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
13030|20|1|ripencc|CH|hosting|5.00
9044|5|3|ripencc|CH|hosting|60.00
39386|1|1|ripencc|SA|hosting|100.00
12611|1|1|ripencc|DE|isp|100.00
30870|4|4|ripencc|NL|hosting|100.00
8414|2|1|ripencc|GR|business|50.00
23352|19|7|arin|US|hosting|36.84
13331|13|1|arin|US|hosting|7.69
101|5|4|arin|US|education|80.00
19149|1|1|arin|US|hosting|100.00
54519|1|1|arin|US|hosting|100.00
