#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|392|27|lacnic|MX|isp|6.89
32098|1488|365|arin|US|isp|24.53
11172|6294|3101|lacnic|MX|isp|49.27
22894|19|16|lacnic|MX|business|84.21
28535|2|1|lacnic|MX|isp|50.00
28531|3|1|lacnic|MX|isp|33.33
28544|2|1|lacnic|MX|isp|50.00
22908|6|6|lacnic|MX|hosting|100.00
22011|4|1|lacnic|MX|hosting|25.00
14868|418|415|lacnic|BR|isp|99.28
16735|362|3|lacnic|BR|isp|0.83
28296|11|1|lacnic|BR|isp|9.09
22356|24|1|lacnic|BR|hosting|4.17
28292|7|7|lacnic|BR|isp|100.00
28649|6|1|lacnic|BR|isp|16.67
10429|76|28|lacnic|BR|isp|36.84
15830|83|1|ripencc|NL|hosting|1.20
1916|148|123|lacnic|BR|business|83.11
11284|3|1|lacnic|BR|hosting|33.33
26610|2|1|lacnic|CL|education|50.00
11830|38|35|lacnic|CR|isp|92.11
6147|196|32|lacnic|PE|isp|16.33
27678|6|6|lacnic|CL|hosting|100.00
10753|58|1|arin|US|isp|1.72
3356|81|40|arin|US|isp|49.38
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|3|3|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52375|1|1|lacnic|AR|isp|100.00
263779|2|1|lacnic|CR|education|50.00
3790|5|5|lacnic|CR|hosting|100.00
11815|7|2|lacnic|AR|isp|28.57
9201|11|11|ripencc|SE|business|100.00
25538|1|1|ripencc|DE|hosting|100.00
8881|132|117|ripencc|DE|isp|88.64
8469|2|1|ripencc|DE|hosting|50.00
513|2|2|ripencc|CH|education|100.00
2107|2|2|ripencc|SI|education|100.00
27385|6|1|arin|US|hosting|16.67
25192|8|1|ripencc|CZ|hosting|12.50
8895|8|8|ripencc|SA|education|100.00
12374|1|1|ripencc|DE|hosting|100.00
8520|4|1|ripencc|DE|hosting|25.00
12355|10|1|ripencc|DE|isp|10.00
206804|15|1|ripencc|EE|hosting|6.67
20488|1|1|ripencc|DE|business|100.00
39790|3|1|ripencc|CZ|hosting|33.33
12657|4|3|ripencc|DE|hosting|75.00
2860|4|4|ripencc|PT|isp|100.00
21221|3|1|ripencc|NL|isp|33.33
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
25394|9|8|ripencc|DE|hosting|88.89
9044|6|4|ripencc|CH|hosting|66.67
39386|1|1|ripencc|SA|hosting|100.00
30870|4|4|ripencc|NL|hosting|100.00
8315|15|10|ripencc|NL|hosting|66.67
13331|14|1|arin|US|hosting|7.14
101|6|4|arin|US|education|66.67
54519|1|1|arin|US|hosting|100.00
14|1|1|arin|US|education|100.00
22966|1|1|arin|US|education|100.00
27564|1|1|arin|US|business|100.00
11985|6|1|arin|US|government|16.67
33438|110|2|arin|US|hosting|1.82
13768|23|11|arin|CA|hosting|47.83
13895|2|2|arin|CA|isp|100.00
16787|12|6|arin|US|isp|50.00
3923|1|1|arin|US|government|100.00
20473|254|3|arin|US|hosting|1.18
29488|1|1|ripencc|DE|hosting|100.00
31898|490|27|arin|US|hosting|5.51
57367|3|3|ripencc|PL|hosting|100.00
8851|6|6|ripencc|GB|hosting|100.00
29134|4|1|ripencc|CZ|hosting|25.00
16004|1|1|ripencc|IT|isp|100.00
43009|2|1|ripencc|GB|hosting|50.00
38930|5|1|ripencc|NL|hosting|20.00
60781|123|87|ripencc|NL|hosting|70.73
21385|1|1|ripencc|DE|hosting|100.00
395592|2|1|arin|US|hosting|50.00
29518|11|10|ripencc|SE|isp|90.91
39477|2|2|ripencc|GB|business|100.00
31122|7|2|ripencc|IE|isp|28.57
28716|5|5|ripencc|IT|hosting|100.00
33915|26|2|ripencc|NL|isp|7.69
7660|2|2|apnic|JP|hosting|100.00
2500|1|1|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
20940|785|554|ripencc|NL|hosting|70.57
4538|713|712|apnic|CN|education|99.86
23911|2|2|apnic|CN|education|100.00
2518|2|2|apnic|JP|isp|100.00
9916|3|1|apnic|TW|education|33.33
1237|3|3|apnic|KR|education|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|2|2|apnic|JP|education|100.00
4694|6|6|apnic|JP|hosting|100.00
9607|2|2|apnic|JP|hosting|100.00
7575|9|9|apnic|AU|education|100.00
4762|3|1|apnic|TH|business|33.33
138685|5|3|apnic|TH|education|60.00
135528|1|1|apnic|TH|business|100.00
45575|1|1|apnic|TH|education|100.00
4621|2|2|apnic|TH|isp|100.00
9562|1|1|apnic|TH|business|100.00
9595|4|4|apnic|JP|business|100.00
293|3|3|arin|US|business|100.00
44444|3|2|ripencc|GB|hosting|66.67
31383|1|1|ripencc|NL|hosting|100.00
12400|7|5|ripencc|IL|isp|71.43
8111|3|2|arin|CA|education|66.67
2607|3|1|ripencc|SK|education|33.33
28788|3|2|ripencc|NL|hosting|66.67
24725|4|1|ripencc|UA|hosting|25.00
13092|1|1|ripencc|RS|education|100.00
21778|1|1|arin|US|business|100.00
34164|73|66|ripencc|NL|hosting|90.41
8365|3|3|ripencc|DE|hosting|100.00
16276|9|5|ripencc|FR|hosting|55.56
30844|21|6|ripencc|GB|isp|28.57
6713|4|4|afrinic|MA|isp|100.00
22773|1458|2|arin|US|isp|0.14
54318|2|1|arin|US|none|50.00
6083|1|1|afrinic|ZA|hosting|100.00
36992|570|366|afrinic|EG|isp|64.21
17025|3|1|arin|US|isp|33.33
26762|5|5|arin|US|business|100.00
10310|29|28|arin|US|hosting|96.55
328501|2|1|afrinic|ZA|business|50.00
328706|1|1|afrinic|ZA|business|100.00
37724|1|1|afrinic|ZA|hosting|100.00
328206|1|1|afrinic|ZA|business|100.00
328325|1|1|afrinic|TZ|isp|100.00
3741|4|1|afrinic|ZA|business|25.00
2635|46|2|arin|US|hosting|4.35
328209|1|1|afrinic|ZA|hosting|100.00
328162|1|1|afrinic|KE|hosting|100.00
9500|3|3|apnic|NZ|isp|100.00
132040|10|1|apnic|NZ|isp|10.00
9299|12|5|apnic|PH|isp|41.67
54994|122|1|arin|CA|hosting|0.82
23836|1|1|apnic|JP|isp|100.00
9924|10|6|apnic|TW|isp|60.00
20130|3|3|arin|US|education|100.00
57|2|2|arin|US|education|100.00
302|2|2|arin|US|education|100.00
14031|1|1|arin|US|business|100.00
396955|8|7|arin|US|education|87.50
14041|2|1|arin|US|education|50.00
10578|7|2|arin|US|education|28.57
10886|4|1|arin|US|education|25.00
3582|2|2|arin|US|education|100.00
328528|1|1|afrinic|NG|isp|100.00
945|35|12|arin|TW|isp|34.29
55243|4|3|arin|US|business|75.00
397787|2|2|arin|US|isp|100.00
27446|1|1|arin|US|isp|100.00
7046|31|2|arin|US|isp|6.45
21928|193|3|arin|US|isp|1.55
12222|148|138|arin|US|hosting|93.24
35994|118|37|arin|US|hosting|31.36
22394|106|11|arin|US|isp|10.38
229|1|1|arin|US|education|100.00
195|2|2|arin|US|education|100.00
6596|1|1|arin|US|hosting|100.00
11232|21|12|arin|US|isp|57.14
30513|1|1|arin|US|hosting|100.00
7280|9|6|arin|US|isp|66.67
10880|6|3|arin|US|isp|50.00
14778|6|1|arin|US|business|16.67
2495|2|1|arin|US|education|50.00
174|682|367|arin|US|isp|53.81
112|2|1|arin|US|hosting|50.00
13285|5|5|ripencc|GB|isp|100.00
12620|1|1|ripencc|CH|isp|100.00
29452|1|1|ripencc|GB|hosting|100.00
20746|6|1|ripencc|IT|hosting|16.67
206557|1|1|ripencc|NO|isp|100.00
20640|1|1|ripencc|DE|hosting|100.00
209453|8|3|ripencc|FR|hosting|37.50
12570|2|2|ripencc|CZ|isp|100.00
8412|38|1|ripencc|AT|isp|2.63
199284|2|2|ripencc|DE|isp|100.00
15725|1|1|ripencc|DE|hosting|100.00
29527|1|1|ripencc|GB|hosting|100.00
29636|1|1|ripencc|GB|hosting|100.00
8426|20|20|ripencc|GB|hosting|100.00
8551|120|120|ripencc|IL|isp|100.00
25058|1|1|ripencc|DE|hosting|100.00
3758|34|11|apnic|SG|isp|32.35
8226|1|1|ripencc|AM|hosting|100.00
8569|2|2|ripencc|DE|business|100.00
39290|2|2|ripencc|DE|business|100.00
5606|5|5|ripencc|RO|hosting|100.00
28824|1|1|ripencc|NO|hosting|100.00
207564|1|1|ripencc|NO|none|100.00
20446|13|13|arin|US|business|100.00
2381|2|2|arin|US|education|100.00
16509|4338|4070|arin|US|hosting|93.82
10515|5|5|arin|US|none|100.00
397197|17|17|arin|US|business|100.00
396566|11|11|arin|US|business|100.00
27544|15|15|arin|US|none|100.00
40717|8|8|arin|US|none|100.00
396542|1|1|arin|US|none|100.00
396577|1|1|arin|US|none|100.00
397203|1|1|arin|US|none|100.00
19836|1|1|arin|US|none|100.00
396551|1|1|arin|US|none|100.00
12041|225|225|arin|US|business|100.00
394353|12|6|arin|US|hosting|50.00
40490|2|1|arin|US|hosting|50.00
55195|17|3|arin|CA|isp|17.65
394018|1|1|arin|US|business|100.00
396666|2|2|arin|US|none|100.00
64213|1|1|arin|US|isp|100.00
8103|25|5|arin|US|government|20.00
9009|360|163|ripencc|RO|hosting|45.28
398355|5|5|arin|US|business|100.00
25829|1|1|arin|US|government|100.00
400302|1|1|arin|US|hosting|100.00
20381|4|1|arin|US|business|25.00
18530|5|1|arin|US|hosting|20.00
852|128|28|arin|CA|isp|21.88
46375|2|2|arin|US|isp|100.00
6621|378|35|arin|US|isp|9.26
5050|3|3|arin|US|education|100.00
1103|2|2|ripencc|NL|education|100.00
15716|1|1|ripencc|CH|hosting|100.00
559|9|9|ripencc|CH|hosting|100.00
1853|2|1|ripencc|AT|education|50.00
3209|587|42|ripencc|DE|isp|7.16
3320|63|58|ripencc|DE|isp|92.06
54040|2|1|arin|US|business|50.00
20609|4|2|ripencc|CZ|isp|50.00
29405|6|6|ripencc|SK|isp|100.00
206725|1|1|ripencc|NO|business|100.00
201567|1|1|ripencc|GB|business|100.00
42385|24|9|ripencc|RU|isp|37.50
202886|1|1|ripencc|FR|business|100.00
