#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
2514|4|3|apnic|JP|isp|75.00
12041|108|106|arin|CA|business|98.15
1921|7|3|ripencc|AT|isp|42.86
5511|4|1|ripencc|FR|isp|25.00
4685|1|1|apnic|JP|isp|100.00
4673|3|3|apnic|JP|business|100.00
12638|1|1|ripencc|DE|isp|100.00
45769|25|16|apnic|IN|isp|64.00
9617|1|1|apnic|JP|business|100.00
63949|2|1|apnic|SG|hosting|50.00
132873|2|1|apnic|AU|hosting|50.00
133466|1|1|apnic|SG|business|100.00
23776|1|1|apnic|JP|business|100.00
24186|4|4|apnic|IN|isp|100.00
49544|20|2|ripencc|NL|hosting|10.00
24295|1|1|apnic|JP|hosting|100.00
10310|4|3|arin|US|hosting|75.00
22394|234|168|arin|US|isp|71.79
20940|284|261|ripencc|EU|hosting|91.90
32934|35|5|arin|US|business|14.29
14844|1|1|None|None|government|100.00
34154|1|1|ripencc|DE|hosting|100.00
31216|1|1|ripencc|FR|hosting|100.00
15135|15|1|arin|US|none|6.67
60595|1|1|ripencc|FR|hosting|100.00
13169|1|1|ripencc|NL|business|100.00
7514|1|1|apnic|JP|hosting|100.00
9607|1|1|apnic|JP|hosting|100.00
2527|2|2|apnic|JP|isp|100.00
9595|1|1|apnic|JP|business|100.00
271|12|7|arin|CA|education|58.33
8111|3|3|arin|CA|education|100.00
12008|68|1|arin|US|hosting|1.47
35994|111|111|arin|US|hosting|100.00
19604|1|1|arin|US|none|100.00
2560|1|1|arin|US|none|100.00
26062|1|1|arin|US|none|100.00
706|1|1|arin|US|business|100.00
14041|1|1|arin|US|education|100.00
14325|3|3|arin|US|isp|100.00
20080|2|1|arin|US|education|50.00
54728|2|2|arin|US|none|100.00
302|2|2|arin|US|education|100.00
3676|3|3|arin|US|education|100.00
198362|2|1|ripencc|GB|hosting|50.00
2381|1|1|arin|US|education|100.00
36620|12|12|arin|US|none|100.00
36632|8|8|arin|US|none|100.00
36629|4|4|arin|US|none|100.00
36616|1|1|arin|US|none|100.00
36630|1|1|arin|US|none|100.00
36626|1|1|arin|US|none|100.00
36625|1|1|arin|US|none|100.00
36631|1|1|arin|US|none|100.00
36627|1|1|arin|US|none|100.00
36624|1|1|arin|US|none|100.00
36619|1|1|arin|US|none|100.00
36622|1|1|arin|US|none|100.00
36621|1|1|arin|US|none|100.00
36618|1|1|arin|US|none|100.00
36623|1|1|arin|US|none|100.00
36628|1|1|arin|US|none|100.00
174|325|194|arin|US|isp|59.69
62604|2|1|arin|US|none|50.00
18531|1|1|arin|US|isp|100.00
18530|1|1|arin|US|hosting|100.00
852|18|16|arin|CA|isp|88.89
4436|11|4|arin|US|none|36.36
34164|58|57|ripencc|GB|hosting|98.28
6453|17|17|arin|US|isp|100.00
6621|31|5|arin|US|isp|16.13
22693|1|1|arin|US|education|100.00
5050|3|3|arin|US|education|100.00
1853|4|3|ripencc|AT|education|75.00
680|18|17|ripencc|DE|education|94.44
2895|1|1|ripencc|EU|isp|100.00
28748|1|1|ripencc|DE|isp|100.00
20676|4|4|ripencc|DE|isp|100.00
2072|1|1|ripencc|EU|education|100.00
200070|1|1|ripencc|CZ|hosting|100.00
42385|12|6|ripencc|RU|isp|50.00
43832|4|1|ripencc|RU|isp|25.00
201612|2|2|ripencc|AT|hosting|100.00
51531|3|3|ripencc|DE|business|100.00
