#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|323|2|lacnic|MX|isp|0.62
28571|11|1|lacnic|BR|education|9.09
10429|25|2|lacnic|BR|isp|8.00
52888|7|4|lacnic|BR|government|57.14
11284|3|1|lacnic|BR|hosting|33.33
11830|33|23|lacnic|CR|isp|69.70
6147|101|3|lacnic|PE|isp|2.97
27678|5|5|lacnic|CL|hosting|100.00
23031|14|14|lacnic|EC|isp|100.00
3356|66|41|arin|US|isp|62.12
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52375|1|1|lacnic|AR|isp|100.00
52404|1|1|lacnic|AR|isp|100.00
52500|1|1|lacnic|AR|isp|100.00
11815|1|1|lacnic|AR|isp|100.00
19429|32|32|lacnic|CO|isp|100.00
3816|23|15|lacnic|CO|isp|65.22
9201|11|11|ripencc|SE|business|100.00
12779|1|1|ripencc|IT|hosting|100.00
8881|147|147|ripencc|DE|isp|100.00
513|4|2|ripencc|CH|education|50.00
2107|2|2|ripencc|SI|education|100.00
25192|5|4|ripencc|CZ|hosting|80.00
8895|4|4|ripencc|SA|education|100.00
15879|8|8|ripencc|NL|isp|100.00
8520|4|1|ripencc|DE|hosting|25.00
12355|10|2|ripencc|DE|isp|20.00
21221|2|2|ripencc|NL|isp|100.00
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
31400|13|13|ripencc|DE|hosting|100.00
1921|12|7|ripencc|AT|isp|58.33
39386|1|1|ripencc|SA|hosting|100.00
25542|3|1|ripencc|NL|none|33.33
30870|6|6|ripencc|NL|hosting|100.00
199522|1|1|ripencc|NL|business|100.00
8414|2|1|ripencc|GR|business|50.00
23352|19|7|arin|US|hosting|36.84
13331|13|2|arin|US|hosting|15.38
32181|5|1|arin|US|hosting|20.00
101|4|3|arin|US|education|75.00
14|1|1|arin|US|education|100.00
6062|1|1|arin|US|isp|100.00
4046|4|1|arin|US|government|25.00
27205|1|1|arin|US|business|100.00
11985|6|2|arin|US|government|33.33
33438|98|1|arin|US|hosting|1.02
210|3|2|arin|US|education|66.67
13895|2|2|arin|CA|isp|100.00
16787|11|6|arin|US|isp|54.55
36666|2|1|arin|CA|hosting|50.00
3923|1|1|arin|US|government|100.00
20473|93|4|arin|US|hosting|4.30
29488|1|1|ripencc|DE|hosting|100.00
8851|3|2|ripencc|GB|hosting|66.67
43009|1|1|ripencc|HR|hosting|100.00
