#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
10886|4|1|arin|US|education|25.00
49488|1|1|ripencc|AT|business|100.00
4528|1|1|apnic|HK|education|100.00
4158|1|1|apnic|HK|education|100.00
23563|16|16|apnic|KR|isp|100.00
46489|10|1|arin|US|hosting|10.00
7633|58|2|apnic|IN|hosting|3.45
4704|1|1|apnic|JP|none|100.00
9270|2|2|apnic|KR|business|100.00
20940|522|496|ripencc|EU|hosting|95.02
29802|18|13|arin|US|hosting|72.22
19551|380|93|arin|US|hosting|24.47
48851|9|2|ripencc|IL|hosting|22.22
17072|129|118|lacnic|MX|isp|91.47
2500|1|1|apnic|JP|hosting|100.00
7660|2|2|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
18259|6|2|apnic|JP|business|33.33
23911|2|2|apnic|CN|education|100.00
2518|2|2|apnic|JP|isp|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|4|4|apnic|JP|education|100.00
4678|1|1|apnic|JP|business|100.00
2527|2|2|apnic|JP|isp|100.00
132879|1|1|apnic|TH|isp|100.00
37932|1|1|apnic|TH|isp|100.00
136624|1|1|apnic|TH|education|100.00
9595|4|4|apnic|JP|business|100.00
293|1|1|arin|US|business|100.00
271|19|11|arin|CA|education|57.89
8111|3|2|arin|CA|education|66.67
12008|86|18|arin|US|hosting|20.93
27435|48|6|arin|US|hosting|12.50
35994|153|148|arin|US|hosting|96.73
17025|3|1|arin|US|isp|33.33
278|5|1|lacnic|MX|education|20.00
3549|62|15|arin|US|isp|24.19
14041|2|1|arin|US|education|50.00
10578|6|2|arin|US|education|33.33
20130|6|3|arin|US|education|50.00
4557|4|3|arin|US|education|75.00
302|2|2|arin|US|education|100.00
3676|3|2|arin|US|education|66.67
22742|3|3|arin|US|education|100.00
198362|2|2|ripencc|GB|hosting|100.00
27623|2|2|arin|CA|education|100.00
2381|4|4|arin|US|education|100.00
12041|228|226|arin|US|business|99.12
715|8|1|arin|US|hosting|12.50
394353|7|4|arin|US|hosting|57.14
15135|27|5|arin|US|none|18.52
397202|5|5|arin|US|none|100.00
32409|8|8|arin|US|none|100.00
397195|12|12|arin|US|none|100.00
396543|3|3|arin|US|none|100.00
396551|5|4|arin|US|none|80.00
396571|4|3|arin|US|none|75.00
396546|3|3|arin|US|none|100.00
26415|15|12|arin|US|isp|80.00
13830|11|11|arin|US|hosting|100.00
8103|29|3|arin|US|government|10.34
174|705|429|arin|US|isp|60.85
14877|7|2|arin|US|isp|28.57
9009|206|90|ripencc|GB|hosting|43.69
7046|18|1|arin|US|isp|5.56
18530|1|1|arin|US|hosting|100.00
852|22|19|arin|CA|isp|86.36
34164|87|85|ripencc|GB|hosting|97.70
6453|23|21|arin|US|isp|91.30
6621|44|15|arin|US|isp|34.09
12989|77|1|ripencc|NL|none|1.30
22693|1|1|arin|US|education|100.00
5050|3|1|arin|US|education|33.33
53347|4|2|arin|US|isp|50.00
5539|5|5|ripencc|DE|hosting|100.00
559|12|12|ripencc|EU|hosting|100.00
1853|2|1|ripencc|AT|education|50.00
20676|8|8|ripencc|DE|isp|100.00
2072|1|1|ripencc|EU|education|100.00
25973|2|2|arin|US|hosting|100.00
719|4|1|ripencc|EU|isp|25.00
25192|5|4|ripencc|CZ|hosting|80.00
42385|22|11|ripencc|RU|isp|50.00
43832|4|1|ripencc|RU|isp|25.00
1921|8|3|ripencc|AT|isp|37.50
201612|2|2|ripencc|AT|hosting|100.00
25354|2|1|ripencc|ES|hosting|50.00
6736|4|1|ripencc|IR|education|25.00
3303|31|16|ripencc|CH|isp|51.61
197467|2|2|ripencc|RU|education|100.00
47697|1|1|ripencc|BG|hosting|100.00
20609|3|1|ripencc|CZ|isp|33.33
202886|1|1|ripencc|FR|business|100.00
202739|1|1|ripencc|DE|business|100.00
41038|3|3|ripencc|NL|hosting|100.00
49745|11|4|ripencc|DE|business|36.36
25482|1|1|ripencc|UA|isp|100.00
31079|1|1|ripencc|NL|isp|100.00
206613|1|1|ripencc|CZ|business|100.00
202584|1|1|ripencc|DE|none|100.00
206373|1|1|ripencc|PL|business|100.00
43442|1|1|ripencc|GB|business|100.00
34087|3|2|ripencc|NO|isp|66.67
39431|1|1|ripencc|UA|business|100.00
207142|1|1|ripencc|RU|none|100.00
50775|1|1|ripencc|RU|business|100.00
24868|1|1|ripencc|DE|hosting|100.00
204926|1|1|ripencc|IS|business|100.00
8387|2|2|ripencc|AT|business|100.00
206883|1|1|ripencc|BE|business|100.00
206006|1|1|ripencc|PL|education|100.00
197574|1|1|ripencc|RU|none|100.00
39566|1|1|ripencc|PL|hosting|100.00
39591|3|3|ripencc|NL|hosting|100.00
200924|11|5|ripencc|DE|isp|45.45
41029|1|1|ripencc|RU|education|100.00
202329|4|4|ripencc|DE|business|100.00
12360|2|2|ripencc|DE|isp|100.00
201281|1|1|ripencc|FR|isp|100.00
13037|2|2|ripencc|GB|isp|100.00
200306|1|1|ripencc|BG|hosting|100.00
200301|1|1|ripencc|BG|none|100.00
35332|2|2|ripencc|NL|hosting|100.00
209933|1|1|ripencc|IS|business|100.00
15404|45|3|ripencc|SE|isp|6.67
209609|2|2|ripencc|GB|none|100.00
47453|1|1|ripencc|BG|hosting|100.00
49697|5|5|ripencc|DE|business|100.00
209090|2|2|ripencc|FR|isp|100.00
208907|1|1|ripencc|GB|hosting|100.00
204526|7|1|ripencc|NL|business|14.29
13101|3|3|ripencc|DE|hosting|100.00
43350|24|2|ripencc|NL|hosting|8.33
1132|1|1|ripencc|NL|none|100.00
8423|1|1|ripencc|RO|hosting|100.00
29422|13|8|ripencc|FI|hosting|61.54
28955|1|1|ripencc|EE|none|100.00
198595|1|1|ripencc|PL|hosting|100.00
196883|1|1|ripencc|PL|isp|100.00
12643|2|2|ripencc|DE|education|100.00
33988|2|2|ripencc|DE|hosting|100.00
15879|7|7|ripencc|NL|isp|100.00
31172|1|1|ripencc|NL|none|100.00
47302|2|2|ripencc|CH|hosting|100.00
42473|83|1|ripencc|AT|hosting|1.20
51188|1|1|ripencc|FI|business|100.00
42307|1|1|ripencc|SE|education|100.00
28855|3|3|ripencc|FR|hosting|100.00
49014|1|1|ripencc|AT|business|100.00
47829|1|1|ripencc|NL|hosting|100.00
30950|1|1|ripencc|NO|business|100.00
47426|1|1|ripencc|GB|hosting|100.00
50262|1|1|ripencc|CH|none|100.00
41599|2|1|ripencc|UA|education|50.00
12509|1|1|ripencc|LV|business|100.00
43081|1|1|ripencc|GR|hosting|100.00
51839|1|1|ripencc|DE|business|100.00
19905|17|3|arin|US|hosting|17.65
43354|1|1|ripencc|DE|business|100.00
200943|1|1|ripencc|DE|education|100.00
8881|142|142|ripencc|DE|isp|100.00
201824|1|1|ripencc|DE|business|100.00
31477|4|4|ripencc|NL|hosting|100.00
21221|2|2|ripencc|NL|isp|100.00
43893|5|3|ripencc|SE|hosting|60.00
59524|1|1|ripencc|NL|none|100.00
