#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|388|26|lacnic|MX|isp|6.70
32098|1419|461|arin|US|isp|32.49
11172|6092|6018|lacnic|MX|isp|98.79
28535|2|1|lacnic|MX|isp|50.00
28531|3|1|lacnic|MX|isp|33.33
28544|2|1|lacnic|MX|isp|50.00
22908|6|6|lacnic|MX|hosting|100.00
14868|415|412|lacnic|BR|isp|99.28
16735|333|3|lacnic|BR|isp|0.90
22356|23|1|lacnic|BR|hosting|4.35
28292|7|7|lacnic|BR|isp|100.00
10429|68|28|lacnic|BR|isp|41.18
18881|78|22|lacnic|BR|isp|28.21
15830|71|1|ripencc|NL|hosting|1.41
1916|133|100|lacnic|BR|business|75.19
11284|3|1|lacnic|BR|hosting|33.33
11830|39|36|lacnic|CR|isp|92.31
6147|198|33|lacnic|PE|isp|16.67
27678|6|6|lacnic|CL|hosting|100.00
10753|63|1|arin|US|isp|1.59
3356|83|42|arin|US|isp|50.60
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|3|3|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52375|1|1|lacnic|AR|isp|100.00
263779|2|1|lacnic|CR|education|50.00
3790|4|4|lacnic|CR|hosting|100.00
11815|2|2|lacnic|AR|isp|100.00
9201|11|11|ripencc|SE|business|100.00
25538|1|1|ripencc|DE|hosting|100.00
8881|139|139|ripencc|DE|isp|100.00
8469|2|1|ripencc|DE|hosting|50.00
513|4|2|ripencc|CH|education|50.00
2107|2|2|ripencc|SI|education|100.00
27385|6|1|arin|US|hosting|16.67
25192|8|1|ripencc|CZ|hosting|12.50
8895|8|8|ripencc|SA|education|100.00
12374|1|1|ripencc|DE|hosting|100.00
8520|4|1|ripencc|DE|hosting|25.00
15516|3|3|ripencc|DK|isp|100.00
12355|10|2|ripencc|DE|isp|20.00
206804|14|1|ripencc|EE|hosting|7.14
20488|1|1|ripencc|DE|business|100.00
39790|3|1|ripencc|CZ|hosting|33.33
12657|4|3|ripencc|DE|hosting|75.00
21221|3|1|ripencc|NL|isp|33.33
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
25394|10|10|ripencc|DE|hosting|100.00
9044|5|3|ripencc|CH|hosting|60.00
34683|1|1|ripencc|LU|isp|100.00
39386|1|1|ripencc|SA|hosting|100.00
30870|4|4|ripencc|NL|hosting|100.00
8315|15|10|ripencc|NL|hosting|66.67
23352|23|1|arin|US|hosting|4.35
13331|14|1|arin|US|hosting|7.14
101|5|4|arin|US|education|80.00
54519|1|1|arin|US|hosting|100.00
14|1|1|arin|US|education|100.00
22966|1|1|arin|US|education|100.00
27564|1|1|arin|US|business|100.00
11985|7|1|arin|US|government|14.29
33438|118|2|arin|US|hosting|1.69
13768|23|11|arin|CA|hosting|47.83
13895|2|2|arin|CA|isp|100.00
16787|12|6|arin|US|isp|50.00
3923|1|1|arin|US|government|100.00
20473|279|4|arin|US|hosting|1.43
29488|1|1|ripencc|DE|hosting|100.00
31898|486|29|arin|US|hosting|5.97
34081|4|1|ripencc|IT|hosting|25.00
57367|3|3|ripencc|PL|hosting|100.00
8851|6|6|ripencc|GB|hosting|100.00
29134|3|1|ripencc|CZ|hosting|33.33
16004|1|1|ripencc|IT|isp|100.00
43009|2|1|ripencc|GB|hosting|50.00
60781|119|87|ripencc|NL|hosting|73.11
21385|1|1|ripencc|DE|hosting|100.00
395592|2|1|arin|US|hosting|50.00
29518|10|10|ripencc|SE|isp|100.00
39477|2|2|ripencc|GB|business|100.00
31122|7|2|ripencc|IE|isp|28.57
28716|5|5|ripencc|IT|hosting|100.00
