#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|318|1|lacnic|MX|isp|0.31
262983|21|3|lacnic|BR|none|14.29
28571|11|1|lacnic|BR|education|9.09
52888|7|4|lacnic|BR|government|57.14
11284|3|1|lacnic|BR|hosting|33.33
11830|34|24|lacnic|CR|isp|70.59
6147|108|1|lacnic|PE|isp|0.93
27678|5|5|lacnic|CL|hosting|100.00
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|2|2|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52375|1|1|lacnic|AR|isp|100.00
52404|1|1|lacnic|AR|isp|100.00
52500|1|1|lacnic|AR|isp|100.00
11815|2|2|lacnic|AR|isp|100.00
9201|11|11|ripencc|SE|business|100.00
12779|2|2|ripencc|IT|hosting|100.00
8881|146|146|ripencc|DE|isp|100.00
513|2|2|ripencc|CH|education|100.00
2107|2|2|ripencc|SI|education|100.00
3257|30|1|ripencc|DE|isp|3.33
25192|6|4|ripencc|CZ|hosting|66.67
8895|4|3|ripencc|SA|education|75.00
15879|8|8|ripencc|NL|isp|100.00
12374|2|1|ripencc|DE|hosting|50.00
8520|4|1|ripencc|DE|hosting|25.00
12355|10|1|ripencc|DE|isp|10.00
2860|3|3|ripencc|PT|isp|100.00
21221|2|2|ripencc|NL|isp|100.00
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
31400|13|13|ripencc|DE|hosting|100.00
1921|10|5|ripencc|AT|isp|50.00
719|4|1|ripencc|EU|isp|25.00
9044|5|3|ripencc|CH|hosting|60.00
39386|1|1|ripencc|SA|hosting|100.00
25542|5|1|ripencc|NL|none|20.00
30870|6|2|ripencc|NL|hosting|33.33
23352|19|7|arin|US|hosting|36.84
13331|13|1|arin|US|hosting|7.69
32181|5|1|arin|US|hosting|20.00
101|4|3|arin|US|education|75.00
14|1|1|arin|US|education|100.00
6062|1|1|arin|US|isp|100.00
4046|4|1|arin|US|government|25.00
27205|1|1|None|None|business|100.00
11985|8|2|arin|US|government|25.00
210|3|2|arin|US|education|66.67
13895|1|1|arin|CA|isp|100.00
29838|3|2|arin|US|hosting|66.67
16787|11|6|arin|US|isp|54.55
36666|2|1|arin|CA|hosting|50.00
3923|1|1|arin|US|government|100.00
20473|121|1|arin|US|hosting|0.83
29488|1|1|ripencc|DE|hosting|100.00
8851|3|3|ripencc|GB|hosting|100.00
43009|1|1|ripencc|HR|hosting|100.00
13046|2|2|ripencc|HR|isp|100.00
60781|45|2|ripencc|NL|hosting|4.44
21385|1|1|ripencc|DE|hosting|100.00
395592|2|2|arin|US|hosting|100.00
29518|5|5|ripencc|SE|isp|100.00
28855|3|2|ripencc|FR|hosting|66.67
31122|6|2|ripencc|IE|isp|33.33
33915|11|1|ripencc|NL|isp|9.09
7660|2|2|apnic|JP|hosting|100.00
2500|1|1|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
18259|7|2|apnic|JP|business|28.57
20940|584|545|ripencc|EU|hosting|93.32
23911|2|2|apnic|CN|education|100.00
1237|3|3|apnic|KR|education|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|4|4|apnic|JP|education|100.00
4678|1|1|apnic|JP|business|100.00
132879|1|1|apnic|TH|isp|100.00
37932|1|1|apnic|TH|isp|100.00
136624|1|1|apnic|TH|education|100.00
