#asn|announced_prefixes|prepended_prefixes|region|country|as_type|prepend_percentage
8151|416|45|lacnic|MX|isp|10.82
32098|1542|574|arin|US|isp|37.22
11172|6687|6599|lacnic|MX|isp|98.68
28535|2|1|lacnic|MX|isp|50.00
28531|3|2|lacnic|MX|isp|66.67
28544|2|1|lacnic|MX|isp|50.00
22908|6|6|lacnic|MX|hosting|100.00
22011|4|1|lacnic|MX|hosting|25.00
14868|415|415|lacnic|BR|isp|100.00
16735|370|3|lacnic|BR|isp|0.81
22356|20|1|lacnic|BR|hosting|5.00
28292|7|7|lacnic|BR|isp|100.00
28649|24|24|lacnic|BR|isp|100.00
10429|66|29|lacnic|BR|isp|43.94
15830|92|1|ripencc|NL|hosting|1.09
1916|186|148|lacnic|BR|business|79.57
12136|3|1|lacnic|BR|hosting|33.33
28345|1|1|lacnic|BR|none|100.00
11284|3|1|lacnic|BR|hosting|33.33
11830|37|34|lacnic|CR|isp|91.89
6147|202|38|lacnic|PE|isp|18.81
10753|57|1|arin|US|isp|1.75
3356|80|40|arin|US|isp|50.00
23031|12|1|lacnic|EC|isp|8.33
52294|1|1|lacnic|AR|isp|100.00
52324|1|1|lacnic|AR|isp|100.00
52376|3|3|lacnic|AR|isp|100.00
52360|1|1|lacnic|AR|isp|100.00
52374|1|1|lacnic|AR|isp|100.00
52375|1|1|lacnic|AR|isp|100.00
27814|12|1|lacnic|EC|business|8.33
263779|2|1|lacnic|CR|education|50.00
3790|5|5|lacnic|CR|hosting|100.00
11815|2|2|lacnic|AR|isp|100.00
9201|11|11|ripencc|SE|business|100.00
25538|1|1|ripencc|DE|hosting|100.00
8881|133|94|ripencc|DE|isp|70.68
8469|2|1|ripencc|DE|hosting|50.00
513|2|2|ripencc|CH|education|100.00
2107|2|2|ripencc|SI|education|100.00
25192|8|1|ripencc|CZ|hosting|12.50
8895|9|9|ripencc|SA|education|100.00
12374|1|1|ripencc|DE|hosting|100.00
8520|4|1|ripencc|DE|hosting|25.00
16128|1|1|ripencc|FR|hosting|100.00
12355|10|1|ripencc|DE|isp|10.00
206804|15|1|ripencc|EE|hosting|6.67
39790|3|1|ripencc|CZ|hosting|33.33
12657|4|3|ripencc|DE|hosting|75.00
9158|2|2|ripencc|DK|isp|100.00
2860|4|4|ripencc|PT|isp|100.00
21221|3|1|ripencc|NL|isp|33.33
24806|1|1|ripencc|CZ|hosting|100.00
15776|1|1|ripencc|BE|business|100.00
25394|9|8|ripencc|DE|hosting|88.89
9044|6|4|ripencc|CH|hosting|66.67
39386|1|1|ripencc|SA|hosting|100.00
30870|4|4|ripencc|NL|hosting|100.00
8315|17|10|ripencc|NL|hosting|58.82
13331|14|1|arin|US|hosting|7.14
101|6|4|arin|US|education|66.67
54519|1|1|arin|US|hosting|100.00
14|1|1|arin|US|education|100.00
22966|1|1|arin|US|education|100.00
27564|1|1|arin|US|business|100.00
11985|6|1|arin|US|government|16.67
33438|100|4|arin|US|hosting|4.00
13768|23|11|arin|CA|hosting|47.83
13895|2|2|arin|CA|isp|100.00
16787|12|6|arin|US|isp|50.00
3923|1|1|arin|US|government|100.00
20473|296|3|arin|US|hosting|1.01
29488|1|1|ripencc|DE|hosting|100.00
31898|493|13|arin|US|hosting|2.64
57367|3|3|ripencc|PL|hosting|100.00
8851|6|6|ripencc|GB|hosting|100.00
29134|4|1|ripencc|CZ|hosting|25.00
16004|1|1|ripencc|IT|isp|100.00
24953|8|5|ripencc|AT|isp|62.50
43009|2|1|ripencc|GB|hosting|50.00
60781|166|142|ripencc|NL|hosting|85.54
21385|1|1|ripencc|DE|hosting|100.00
395592|5|1|arin|US|hosting|20.00
29518|11|10|ripencc|SE|isp|90.91
39477|2|2|ripencc|GB|business|100.00
50821|1|1|ripencc|SE|isp|100.00
31122|7|2|ripencc|IE|isp|28.57
28716|5|5|ripencc|IT|hosting|100.00
33915|27|2|ripencc|NL|isp|7.41
7660|2|2|apnic|JP|hosting|100.00
2500|1|1|apnic|JP|hosting|100.00
23634|1|1|apnic|JP|business|100.00
20940|784|545|ripencc|NL|hosting|69.52
4538|716|716|apnic|CN|education|100.00
23911|2|2|apnic|CN|education|100.00
2518|2|2|apnic|JP|isp|100.00
9916|3|1|apnic|TW|education|33.33
1237|3|3|apnic|KR|education|100.00
2514|4|4|apnic|JP|isp|100.00
7514|1|1|apnic|JP|hosting|100.00
2907|2|2|apnic|JP|education|100.00
4694|6|6|apnic|JP|hosting|100.00
7522|1|1|apnic|JP|isp|100.00
9607|2|2|apnic|JP|hosting|100.00
7575|9|9|apnic|AU|education|100.00
2527|8|2|apnic|JP|isp|25.00
4762|3|1|apnic|TH|business|33.33
135528|1|1|apnic|TH|business|100.00
45575|1|1|apnic|TH|education|100.00
4621|2|2|apnic|TH|isp|100.00
9562|1|1|apnic|TH|business|100.00
9595|4|4|apnic|JP|business|100.00
293|3|3|arin|US|business|100.00
44444|3|2|ripencc|GB|hosting|66.67
31383|3|1|ripencc|NL|hosting|33.33
12400|8|6|ripencc|IL|isp|75.00
8111|3|2|arin|CA|education|66.67
2607|3|1|ripencc|SK|education|33.33
28788|3|2|ripencc|NL|hosting|66.67
24725|4|1|ripencc|UA|hosting|25.00
13092|1|1|ripencc|RS|education|100.00
21778|1|1|arin|US|business|100.00
34164|72|64|ripencc|NL|hosting|88.89
16276|11|7|ripencc|FR|hosting|63.64
30844|21|6|ripencc|GB|isp|28.57
6713|4|4|afrinic|MA|isp|100.00
54318|2|1|arin|US|none|50.00
6083|1|1|afrinic|ZA|hosting|100.00
36992|568|240|afrinic|EG|isp|42.25
17025|5|1|arin|US|isp|20.00
26762|5|5|arin|US|business|100.00
10310|29|28|arin|US|hosting|96.55
328501|2|1|afrinic|ZA|business|50.00
328706|1|1|afrinic|ZA|business|100.00
37724|1|1|afrinic|ZA|hosting|100.00
328325|1|1|afrinic|TZ|isp|100.00
3741|5|2|afrinic|ZA|business|40.00
2635|46|2|arin|US|hosting|4.35
328209|1|1|afrinic|ZA|hosting|100.00
328162|1|1|afrinic|KE|hosting|100.00
9500|3|3|apnic|NZ|isp|100.00
132040|10|1|apnic|NZ|isp|10.00
9299|12|5|apnic|PH|isp|41.67
54994|128|1|arin|CA|hosting|0.78
7545|660|1|apnic|AU|isp|0.15
23836|1|1|apnic|JP|isp|100.00
9924|10|6|apnic|TW|isp|60.00
20130|3|3|arin|US|education|100.00
57|2|2|arin|US|education|100.00
302|2|2|arin|US|education|100.00
396955|8|7|arin|US|education|87.50
14041|2|1|arin|US|education|50.00
10578|7|2|arin|US|education|28.57
10886|4|1|arin|US|education|25.00
3582|2|2|arin|US|education|100.00
945|39|39|arin|TW|isp|100.00
22296|2|2|arin|US|hosting|100.00
55243|4|3|arin|US|business|75.00
397787|2|2|arin|US|isp|100.00
668|4|1|arin|US|government|25.00
27446|1|1|arin|US|isp|100.00
7046|30|2|arin|US|isp|6.67
21928|195|5|arin|US|isp|2.56
12222|160|154|arin|US|hosting|96.25
35994|119|34|arin|US|hosting|28.57
22394|105|10|arin|US|isp|9.52
229|1|1|arin|US|education|100.00
195|2|2|arin|US|education|100.00
6596|1|1|arin|US|hosting|100.00
11232|21|12|arin|US|isp|57.14
30513|1|1|arin|US|hosting|100.00
7280|9|6|arin|US|isp|66.67
10880|6|3|arin|US|isp|50.00
14778|6|1|arin|US|business|16.67
2495|2|1|arin|US|education|50.00
174|695|373|arin|US|isp|53.67
112|2|1|arin|US|hosting|50.00
13285|5|5|ripencc|GB|isp|100.00
12620|1|1|ripencc|CH|isp|100.00
29452|1|1|ripencc|GB|hosting|100.00
20746|6|1|ripencc|IT|hosting|16.67
206557|1|1|ripencc|NO|isp|100.00
20640|1|1|ripencc|DE|hosting|100.00
209453|8|3|ripencc|FR|hosting|37.50
12570|2|2|ripencc|CZ|isp|100.00
8412|38|1|ripencc|AT|isp|2.63
199284|2|2|ripencc|DE|isp|100.00
15725|1|1|ripencc|DE|hosting|100.00
29527|1|1|ripencc|GB|hosting|100.00
29636|1|1|ripencc|GB|hosting|100.00
8426|20|20|ripencc|GB|hosting|100.00
8551|116|116|ripencc|IL|isp|100.00
25058|1|1|ripencc|DE|hosting|100.00
3758|35|11|apnic|SG|isp|31.43
8226|1|1|ripencc|AM|hosting|100.00
8569|2|2|ripencc|DE|business|100.00
39290|2|2|ripencc|DE|business|100.00
5606|5|5|ripencc|RO|hosting|100.00
28824|1|1|ripencc|NO|hosting|100.00
20446|13|13|arin|US|business|100.00
2381|2|2|arin|US|education|100.00
16509|4576|4286|arin|US|hosting|93.66
396550|3|3|arin|US|none|100.00
396554|13|13|arin|US|none|100.00
32651|3|3|arin|US|none|100.00
396583|4|4|arin|US|none|100.00
36625|2|2|arin|US|none|100.00
397206|3|3|arin|US|none|100.00
27544|12|12|arin|US|none|100.00
12041|226|226|arin|US|business|100.00
394353|13|7|arin|US|hosting|53.85
396558|7|7|arin|US|none|100.00
396566|4|4|arin|US|business|100.00
40490|2|1|arin|US|hosting|50.00
396563|5|5|arin|US|business|100.00
55195|17|3|arin|CA|isp|17.65
394018|1|1|arin|US|business|100.00
21313|4|4|ripencc|US|none|100.00
396567|4|4|arin|US|none|100.00
26415|1|1|arin|US|isp|100.00
396659|1|1|arin|US|none|100.00
64213|1|1|arin|US|isp|100.00
8103|25|5|arin|US|government|20.00
9009|370|150|ripencc|RO|hosting|40.54
30103|78|1|arin|US|business|1.28
25829|1|1|arin|US|government|100.00
400302|5|5|arin|US|hosting|100.00
20381|4|1|arin|US|business|25.00
18530|5|1|arin|US|hosting|20.00
852|162|14|arin|CA|isp|8.64
46375|2|2|arin|US|isp|100.00
6621|378|33|arin|US|isp|8.73
5050|3|3|arin|US|education|100.00
15716|1|1|ripencc|CH|hosting|100.00
559|9|9|ripencc|CH|hosting|100.00
1853|2|1|ripencc|AT|education|50.00
3209|604|46|ripencc|DE|isp|7.62
3320|67|66|ripencc|DE|isp|98.51
54040|2|1|arin|US|business|50.00
20609|4|1|ripencc|CZ|isp|25.00
29405|6|6|ripencc|SK|isp|100.00
206725|1|1|ripencc|NO|business|100.00
201567|1|1|ripencc|GB|business|100.00
42385|21|9|ripencc|RU|isp|42.86
202886|1|1|ripencc|FR|business|100.00
43832|8|3|ripencc|RU|isp|37.50
204188|3|1|ripencc|DE|business|33.33
48971|29|1|ripencc|CH|hosting|3.45
202739|1|1|ripencc|DE|business|100.00
1921|14|13|ripencc|AT|isp|92.86
39409|6|5|ripencc|AT|hosting|83.33
1257|49|43|ripencc|EU|isp|87.76
8882|1|1|ripencc|CZ|business|100.00
201612|2|2|ripencc|AT|hosting|100.00
41038|3|3|ripencc|NL|hosting|100.00
47251|1|1|ripencc|AT|business|100.00
206939|1|1|ripencc|GB|business|100.00
47121|1|1|ripencc|NL|business|100.00
62080|1|1|ripencc|ES|hosting|100.00
43861|2|1|ripencc|NL|hosting|50.00
206186|1|1|ripencc|PL|isp|100.00
201723|2|2|ripencc|NL|business|100.00
206108|1|1|ripencc|PL|hosting|100.00
197422|3|3|ripencc|FR|isp|100.00
25354|3|1|ripencc|ES|hosting|33.33
43442|1|1|ripencc|GB|business|100.00
34087|3|2|ripencc|NO|isp|66.67
206335|1|1|ripencc|GB|business|100.00
12843|12|1|ripencc|DE|hosting|8.33
24868|1|1|ripencc|DE|hosting|100.00
198951|1|1|ripencc|CH|business|100.00
16108|1|1|ripencc|DE|business|100.00
41887|8|7|ripencc|NL|hosting|87.50
204926|1|1|ripencc|IS|business|100.00
8387|3|2|ripencc|AT|business|66.67
35332|4|4|ripencc|NL|hosting|100.00
206883|1|1|ripencc|BE|business|100.00
206006|1|1|ripencc|PL|education|100.00
204388|1|1|ripencc|PL|business|100.00
39566|1|1|ripencc|PL|hosting|100.00
200924|7|5|ripencc|DE|isp|71.43
39577|1|1|ripencc|RU|isp|100.00
33873|2|2|ripencc|DE|hosting|100.00
41029|1|1|ripencc|RU|education|100.00
202329|3|3|ripencc|DE|business|100.00
203660|1|1|ripencc|CH|business|100.00
31477|9|9|ripencc|NL|hosting|100.00
12360|2|2|ripencc|DE|isp|100.00
13037|2|1|ripencc|GB|isp|50.00
39236|1|1|ripencc|NO|business|100.00
50917|1|1|ripencc|NL|hosting|100.00
213103|2|1|ripencc|PL|business|50.00
205078|1|1|ripencc|SE|business|100.00
209933|1|1|ripencc|IS|business|100.00
57195|1|1|ripencc|SE|business|100.00
206884|1|1|ripencc|SE|business|100.00
49581|29|12|ripencc|DE|hosting|41.38
50030|1|1|ripencc|DE|isp|100.00
34944|1|1|ripencc|RU|isp|100.00
15550|1|1|ripencc|DE|business|100.00
13101|4|4|ripencc|DE|hosting|100.00
209075|1|1|ripencc|SE|business|100.00
204882|3|3|ripencc|IE|business|100.00
197838|2|2|ripencc|PL|isp|100.00
215872|1|1|ripencc|FR|business|100.00
208584|2|2|ripencc|NL|hosting|100.00
41634|2|2|ripencc|SE|hosting|100.00
12496|3|3|ripencc|GB|isp|100.00
207886|2|2|ripencc|CZ|isp|100.00
212170|1|1|ripencc|SI|hosting|100.00
206904|1|1|ripencc|RU|business|100.00
207491|1|1|ripencc|DE|business|100.00
207488|1|1|ripencc|UA|hosting|100.00
13195|1|1|ripencc|ES|education|100.00
47752|1|1|ripencc|UZ|isp|100.00
20712|12|6|ripencc|GB|isp|50.00
9145|5|5|ripencc|DE|isp|100.00
25151|3|1|ripencc|NL|hosting|33.33
197749|1|1|ripencc|IT|business|100.00
48025|1|1|ripencc|PL|isp|100.00
207278|4|4|ripencc|DE|business|100.00
43364|2|2|ripencc|IT|isp|100.00
213204|4|4|ripencc|DE|business|100.00
202585|3|1|ripencc|NL|hosting|33.33
213092|6|3|ripencc|GB|business|50.00
49488|1|1|ripencc|AT|business|100.00
213032|3|3|ripencc|DK|business|100.00
212834|1|1|ripencc|FR|business|100.00
